eval_loss,eval_model_preparation_time,eval_matthews_correlation,eval_ece,eval_hyper_B_std,eval_hyper_B_mean,eval_runtime,eval_samples_per_second,eval_steps_per_second,epoch
0.680802047252655,0.0046,-0.04455708433921388,0.04798556951411275,0.11206109821796417,0.0002653473347891122,10.6722,97.73,3.092,0
0.6527416706085205,0.0046,-0.025112819539734012,0.09896823600977517,0.11004777997732162,0.00041768685332499444,10.6204,98.207,3.107,1.0
0.5670043230056763,0.0046,0.12300105566407585,0.06333120397273326,0.11018431186676025,0.00046808947809040546,10.6081,98.321,3.111,2.0
0.5151901841163635,0.0046,0.4469229475158125,0.07496717752226245,0.11111607402563095,0.0007786967908032238,10.5991,98.404,3.113,3.0
0.5158928632736206,0.0046,0.48566773145039716,0.09724086014444966,0.11098380386829376,0.0009567097877152264,10.6364,98.059,3.103,4.0
0.4718477427959442,0.0046,0.5338309424338816,0.08268285009113505,0.11067700386047363,0.0009534885175526142,10.627,98.146,3.105,5.0
0.43744421005249023,0.0046,0.550740569901542,0.07436508174596333,0.10994620621204376,0.0009649120038375258,10.62,98.211,3.107,6.0
0.4490149915218353,0.0046,0.5843483922385055,0.07582363351993797,0.10870099067687988,0.0008775222231633961,10.6438,97.991,3.1,7.0
0.5125086307525635,0.0046,0.5651092792103851,0.10642073361322726,0.10805710405111313,0.0008308839169330895,10.6285,98.133,3.105,8.0
0.5295729041099548,0.0046,0.5701176712316939,0.11791678060164044,0.1068572849035263,0.0008258074522018433,10.5957,98.436,3.114,9.0
0.46840888261795044,0.0046,0.5764508680057442,0.1037557452545641,0.10627485811710358,0.000743961485568434,10.6089,98.314,3.111,10.0
0.5124449133872986,0.0046,0.585467058423594,0.1130981468742897,0.10557450354099274,0.0008107170579023659,10.6253,98.162,3.106,11.0
0.5343487858772278,0.0046,0.565579540997454,0.12110906073596762,0.10504557937383652,0.0007958709029480815,10.6398,98.028,3.102,12.0
0.5468452572822571,0.0046,0.5649788851042796,0.12926951047901003,0.10505993664264679,0.0007636763039045036,10.6109,98.295,3.11,13.0
0.5497099757194519,0.0046,0.5881177177003271,0.1210194561534051,0.10536815971136093,0.0006477392162196338,10.6426,98.003,3.101,14.0
0.620235800743103,0.0046,0.5678651899742106,0.1344820048413592,0.10500435531139374,0.0006503614713437855,10.6489,97.944,3.099,15.0
0.581465482711792,0.0046,0.582897151722857,0.12814605030323145,0.10499177128076553,0.0006649864371865988,10.6271,98.146,3.105,16.0
0.6557909846305847,0.0046,0.5753545415872251,0.14003485321198533,0.10499455779790878,0.000632376701105386,10.5984,98.411,3.114,17.0
0.6170956492424011,0.0046,0.5779057511117575,0.13855870258088077,0.1050863265991211,0.0006019920692779124,10.6214,98.198,3.107,18.0
0.6732615232467651,0.0046,0.5727393770243,0.14374759470399254,0.1050003170967102,0.0005908611346967518,10.6186,98.224,3.108,19.0
0.6508005261421204,0.0046,0.5752957675685068,0.14237267373277945,0.1050407886505127,0.000585269823204726,10.6029,98.369,3.112,20.0
