eval_loss,eval_model_preparation_time,eval_matthews_correlation,eval_ece,eval_hyper_B_std,eval_hyper_B_mean,eval_runtime,eval_samples_per_second,eval_steps_per_second,epoch
0.6791880130767822,0.0045,-0.050771850805213,0.07203300887306263,0.2331913411617279,-0.0021571919787675142,10.7832,96.725,3.06,0
0.6886929869651794,0.0045,-0.053285991493314144,0.06828825134330377,0.2958323061466217,-0.0020546545274555683,10.5959,98.434,3.114,1.0
0.6371636390686035,0.0045,0.017448205413933698,0.07324585658591866,0.398935467004776,-0.00656674662604928,10.5741,98.637,3.121,2.0
0.5349195003509521,0.0045,0.37759972933805547,0.08468835740167138,0.49751535058021545,-0.0026760674081742764,10.5864,98.522,3.117,3.0
0.46017277240753174,0.0045,0.5258959659438349,0.06675698950329541,0.6022536158561707,0.003482599277049303,10.6326,98.095,3.104,4.0
0.41500142216682434,0.0045,0.5668277832443891,0.049797141254805444,0.5980631113052368,0.0032518026418983936,10.5695,98.681,3.122,5.0
0.41079527139663696,0.0045,0.5833319430911075,0.06928312458447959,0.6209526062011719,0.00465726014226675,10.5904,98.485,3.116,6.0
0.4580041766166687,0.0045,0.5941395545037332,0.09009864374866645,0.6945765614509583,0.01079021766781807,10.5961,98.433,3.114,7.0
0.5028111338615417,0.0045,0.5573424050983508,0.10693344848153694,0.6496124267578125,0.004442734178155661,10.5806,98.576,3.119,8.0
0.5461793541908264,0.0045,0.5777940781336061,0.1171384293189556,0.6273313164710999,0.004919729195535183,10.5891,98.497,3.116,9.0
0.49395453929901123,0.0045,0.5635758105599825,0.10896340804040601,0.6473207473754883,0.0054515572264790535,10.6367,98.056,3.102,10.0
0.5498674511909485,0.0045,0.5778111402851518,0.11865282533038499,0.7059682607650757,0.006447304971516132,10.572,98.656,3.121,11.0
0.5382035970687866,0.0045,0.5574138665741355,0.12206901971354353,0.6334930658340454,0.006905686110258102,10.5934,98.458,3.115,12.0
0.5158900022506714,0.0045,0.5788207437251082,0.11744914204596557,0.6824619174003601,0.007532221730798483,10.6057,98.343,3.112,13.0
0.47410446405410767,0.0045,0.6130691845013366,0.10229442640781858,0.6418273448944092,0.004486748017370701,10.5819,98.564,3.119,14.0
0.6633871793746948,0.0045,0.5468625515611443,0.1447962296203365,0.6009738445281982,0.005049694329500198,10.5825,98.559,3.118,15.0
0.5798065066337585,0.0045,0.5649960305097885,0.12913918958071435,0.5755105018615723,0.0031047798693180084,10.5958,98.435,3.114,16.0
0.6438214182853699,0.0045,0.557289393094284,0.14212572134581186,0.6654670834541321,0.0027824738062918186,10.6766,97.691,3.091,17.0
0.617301344871521,0.0045,0.5753011877541249,0.13578213164127453,0.6497642993927002,0.004833796992897987,10.6044,98.355,3.112,18.0
0.5894057154655457,0.0045,0.5783323107334525,0.13520647849698314,0.5769176483154297,0.004128646571189165,10.6018,98.38,3.113,19.0
0.6248174905776978,0.0045,0.5701181924229938,0.1376789251658512,0.6367835402488708,0.003919166512787342,10.5199,99.146,3.137,20.0
