eval_loss,eval_matthews_correlation,eval_ece,eval_hyper_B_std,eval_hyper_B_mean,eval_runtime,eval_samples_per_second,eval_steps_per_second,epoch
0.5969093441963196,0.0,0.08926363239352335,1.8225515541203663e-09,-0.008069819770753384,10.9591,95.172,3.011,1.0
0.4337579905986786,0.5123492932122929,0.05194842032481016,2.34839103718798e-09,-0.009030667133629322,10.9519,95.235,3.013,2.0
0.5040071606636047,0.4775646295364916,0.10263136083533417,2.6917252871072606e-09,-0.006379664409905672,10.9425,95.316,3.016,3.0
0.5498573780059814,0.4810120283621051,0.10614391541321005,3.147988536511548e-09,-0.013176816515624523,10.9253,95.466,3.021,4.0
0.4265940487384796,0.5393878269002617,0.07124203700690118,2.980111046824163e-09,-0.009572037495672703,10.9717,95.063,3.008,5.0
0.4444214105606079,0.5808909972587557,0.084993162354024,2.8203430701978505e-09,-0.010254088789224625,10.9396,95.342,3.017,6.0
0.4337998032569885,0.6032056943524631,0.07421179231495553,2.9884479335606784e-09,-0.004599383100867271,10.9354,95.379,3.018,7.0
0.4598402976989746,0.5956649094312695,0.08670659684723425,2.9881448426749557e-09,-0.007649462670087814,10.937,95.365,3.017,8.0
0.4813910722732544,0.6107991646384716,0.09769205404722336,3.249472912969509e-09,-0.0064897313714027405,10.9769,95.018,3.006,9.0
0.48067107796669006,0.5955747684873348,0.09404539964800258,3.0872040479579255e-09,-0.006068062037229538,10.9292,95.433,3.019,10.0
0.5016631484031677,0.6006286235192053,0.09629937283487588,3.004781090609754e-09,-0.00792692694813013,10.9326,95.402,3.018,11.0
0.567330539226532,0.5857056435790745,0.11512382878553146,3.3343592331647187e-09,-0.007879586890339851,10.9341,95.39,3.018,12.0
0.49111977219581604,0.6033168402681877,0.10108568604360489,2.8221620596013963e-09,-0.007233132142573595,10.9471,95.277,3.015,13.0
0.47913575172424316,0.6132520976952389,0.1033224289735006,3.254323699408701e-09,-0.006796479225158691,10.952,95.234,3.013,14.0
0.6263793110847473,0.5754342635449895,0.13040166813255152,3.191416908521205e-09,-0.006803569849580526,10.9411,95.329,3.016,15.0
0.5196139216423035,0.6135845059453029,0.10722804852437193,3.1336639949586242e-09,-0.007004555314779282,10.9361,95.372,3.018,16.0
0.529949963092804,0.6107363335829461,0.10736775003937951,3.1820188706177532e-09,-0.006660820916295052,10.9548,95.21,3.012,17.0
0.5977495312690735,0.6006530974238766,0.12143722699449708,2.9822331271134317e-09,-0.0066447132267057896,10.9523,95.231,3.013,18.0
0.5749972462654114,0.6081727293932068,0.11772351919861793,3.5840155288013875e-09,-0.007001481484621763,10.9569,95.191,3.012,19.0
0.5781872272491455,0.5981008799238268,0.11903529473484878,3.4649474400794134e-09,-0.007046778220683336,10.9752,95.032,3.007,20.0
