eval_loss,eval_matthews_correlation,eval_ece,eval_hyper_B_std,eval_hyper_B_mean,eval_runtime,eval_samples_per_second,eval_steps_per_second,epoch
0.5443599820137024,0.2954790621433495,0.08535314017722839,1.6234101840595372e-09,-0.007990687154233456,10.9839,94.957,3.004,1.0
0.5350077152252197,0.4894206280310853,0.09085009939261385,1.794811965716292e-09,-0.005534400697797537,10.9668,95.105,3.009,2.0
0.4672579765319824,0.521189146186809,0.08659726912771869,2.0485610985332414e-09,-0.0034692175686359406,10.9512,95.241,3.013,3.0
0.5443450212478638,0.5261452181661114,0.10426052321866514,2.223259798483923e-09,-0.0028074949514120817,10.9519,95.235,3.013,4.0
0.44183024764060974,0.5424244271777358,0.07045907987958518,1.9792121275230556e-09,-0.0026519373059272766,10.9526,95.228,3.013,5.0
0.42421895265579224,0.5614891833037112,0.07179060381188032,1.8750749841700554e-09,-0.0031505730003118515,10.9444,95.3,3.015,6.0
0.4722380042076111,0.55334515793579,0.09636470518313339,1.9094461567448207e-09,-0.002547577256336808,10.9608,95.157,3.011,7.0
0.5281995534896851,0.5520661099098646,0.10714528630358149,1.7594175005797297e-09,-0.0015921933809295297,10.9573,95.188,3.012,8.0
0.5549455285072327,0.5726811598747922,0.12034776495378516,1.6567204275119707e-09,-0.0012279725633561611,10.9452,95.293,3.015,9.0
0.5188696384429932,0.5753545415872251,0.11679518617125281,1.9579147192416713e-09,-0.0013992913300171494,10.9339,95.392,3.018,10.0
0.49736395478248596,0.57368884664922,0.1055947496472703,2.0485610985332414e-09,-0.0006853751838207245,10.9677,95.097,3.009,11.0
0.5853407382965088,0.5604411498024476,0.12349938243370386,2.1161667973501608e-09,-0.0023108834866434336,10.9431,95.311,3.016,12.0
0.5526610016822815,0.5880720138805856,0.12044897198334181,1.946621752679789e-09,-0.0011495345970615745,10.955,95.208,3.012,13.0
0.5480434894561768,0.5735110679870338,0.11573403759405004,1.7692703968563706e-09,-0.00109732651617378,10.9604,95.161,3.011,14.0
0.6735246181488037,0.5535710170134831,0.14100973449525986,1.8196715245721862e-09,-0.0006963112391531467,10.9268,95.454,3.02,15.0
0.5953614711761475,0.5831689659260509,0.12593683723292437,2.182863001465307e-09,-0.0001660647540120408,10.9583,95.179,3.011,16.0
0.6391360759735107,0.5608193878799941,0.13654732018394874,1.9317667465656996e-09,0.00016945104289334267,10.9397,95.341,3.017,17.0
0.6033244132995605,0.5778482239390005,0.12923611181922978,1.9017154517797508e-09,2.461454459989909e-05,10.9281,95.442,3.02,18.0
0.6471702456474304,0.5782054486858687,0.13604645726779052,2.1247690273895614e-09,0.0001603265554876998,10.9495,95.256,3.014,19.0
0.6151002645492554,0.5728803433047456,0.1332713665578189,2.0258237309889182e-09,0.0001488284469814971,10.9477,95.271,3.014,20.0
