eval_loss,eval_model_preparation_time,eval_matthews_correlation,eval_ece,eval_runtime,eval_samples_per_second,eval_steps_per_second,epoch
0.6594719290733337,0.0042,0.0,0.14147346051747367,10.3791,100.491,3.179,0
0.5394589900970459,0.0042,0.0,0.1282035067806079,10.4755,99.565,3.15,1.0
0.4714370667934418,0.0042,0.5129121393126265,0.06538497355846064,10.4905,99.424,3.146,2.0
0.48816537857055664,0.0042,0.4939105407308262,0.08803108657423625,10.4782,99.54,3.149,3.0
0.49309033155441284,0.0042,0.5390406008281052,0.09191120362350375,10.4752,99.569,3.15,4.0
0.48120930790901184,0.0042,0.5653000167449913,0.09668230461822835,10.4734,99.585,3.151,5.0
0.3769471049308777,0.0042,0.6217605176154005,0.05294694156454711,10.4726,99.593,3.151,6.0
0.4620928466320038,0.0042,0.5876350038667926,0.09294646469767232,10.4784,99.538,3.149,7.0
0.4906398355960846,0.0042,0.5938733582131833,0.10891204895246295,10.4727,99.593,3.151,8.0
0.6100412011146545,0.0042,0.5479049761018383,0.13330817816927246,10.4826,99.498,3.148,9.0
0.4668649435043335,0.0042,0.5937869861492439,0.10462722396576282,10.472,99.599,3.151,10.0
0.5503528714179993,0.0042,0.5803715696880752,0.11925920738355543,10.4742,99.578,3.151,11.0
0.5113826394081116,0.0042,0.5984526331231564,0.11580221604980875,10.4804,99.519,3.149,12.0
0.5354974865913391,0.0042,0.5908413057707468,0.12142842202264309,10.4786,99.536,3.149,13.0
0.5370769500732422,0.0042,0.5915941303407497,0.11918410970289205,10.475,99.571,3.15,14.0
0.6231996417045593,0.0042,0.5958590286908729,0.12687754179578725,10.4821,99.503,3.148,15.0
0.5263348817825317,0.0042,0.6237284160718558,0.11241035864885791,10.4703,99.615,3.152,16.0
0.7296290993690491,0.0042,0.5779181076197502,0.1458582572374682,10.4767,99.554,3.15,17.0
0.7499569654464722,0.0042,0.5730766020227869,0.15335025146160697,10.4796,99.527,3.149,18.0
0.7550039887428284,0.0042,0.5652516382961122,0.1493935298713948,10.4771,99.55,3.15,19.0
0.6684218049049377,0.0042,0.6169205381504255,0.13645260674612864,10.4824,99.5,3.148,20.0
0.6987109780311584,0.0042,0.5701176712316939,0.14387177506663534,10.4752,99.568,3.15,21.0
0.917429506778717,0.0042,0.5676145457477023,0.15582790082161635,10.4841,99.484,3.148,22.0
0.6859473586082458,0.0042,0.572700939299986,0.14348098718537125,10.4743,99.577,3.151,23.0
0.8873881101608276,0.0042,0.5759158430027601,0.1529083945150001,10.4898,99.43,3.146,24.0
0.8743945956230164,0.0042,0.5208528714430889,0.16768420394063566,10.4842,99.483,3.148,25.0
0.9866310358047485,0.0042,0.5653000167449913,0.16125080638055264,10.4773,99.549,3.15,26.0
0.7936916351318359,0.0042,0.5892439733711194,0.14630690888499026,10.4899,99.429,3.146,27.0
0.9654746055603027,0.0042,0.5656296906477638,0.1604742860405466,10.467,99.647,3.153,28.0
1.051192283630371,0.0042,0.5311983410233877,0.17334218753264255,10.4792,99.531,3.149,29.0
1.0065871477127075,0.0042,0.5495093920893817,0.16543457320643978,10.4769,99.552,3.15,30.0
1.0456706285476685,0.0042,0.5495609631481372,0.17376024359596082,10.4739,99.58,3.151,31.0
0.7761768698692322,0.0042,0.5910552739416607,0.14680813782967178,10.4934,99.396,3.145,32.0
0.9463766813278198,0.0042,0.5803968070604221,0.15580551713447904,10.4743,99.577,3.151,33.0
0.8917163610458374,0.0042,0.5683668297227801,0.15680230212463053,10.4853,99.473,3.147,34.0
0.8505651950836182,0.0042,0.5764508680057442,0.1550208388444676,10.4762,99.559,3.15,35.0
1.0263755321502686,0.0042,0.5417325184178179,0.17057406588003027,10.4727,99.592,3.151,36.0
0.9050803184509277,0.0042,0.5981951351808346,0.1512866528242226,10.4856,99.47,3.147,37.0
0.9425017237663269,0.0042,0.5856531698367675,0.15593598821590637,10.4756,99.565,3.15,38.0
1.0349688529968262,0.0042,0.5981793938430704,0.15572221698605548,10.4756,99.564,3.15,39.0
0.9420382380485535,0.0042,0.6081727293932068,0.151311980340762,10.4815,99.509,3.148,40.0
0.9701399207115173,0.0042,0.6036344190543846,0.14952098014599297,10.467,99.646,3.153,41.0
0.868911862373352,0.0042,0.5984526331231564,0.14916857948467807,10.4785,99.537,3.149,42.0
1.0082342624664307,0.0042,0.6142064528308289,0.14826671972027908,10.4707,99.611,3.152,43.0
1.100542426109314,0.0042,0.5803609526755046,0.15863039155248718,10.4759,99.562,3.15,44.0
1.1420809030532837,0.0042,0.5882384992866722,0.16091553671133707,10.4843,99.482,3.148,45.0
0.9391672015190125,0.0042,0.6013991943475097,0.1503966338111022,10.4746,99.574,3.15,46.0
0.8245915174484253,0.0042,0.6201203227825409,0.14007105951912682,10.4805,99.518,3.149,47.0
1.0779744386672974,0.0042,0.5626727648075698,0.1653513938102832,10.4839,99.486,3.148,48.0
0.9552095532417297,0.0042,0.6057460340310477,0.14603930557448475,10.4836,99.489,3.148,49.0
1.0020579099655151,0.0042,0.5856531698367675,0.15442668688720165,10.4874,99.453,3.147,50.0
1.2510234117507935,0.0042,0.5829415770828686,0.16031627607025556,10.4803,99.52,3.149,51.0
1.0339735746383667,0.0042,0.5701384924726818,0.16466009776864277,10.4864,99.462,3.147,52.0
1.19395112991333,0.0042,0.5783323107334525,0.16540120580623838,10.4718,99.601,3.151,53.0
1.2304004430770874,0.0042,0.5857509882742485,0.16302340994173822,10.481,99.513,3.149,54.0
0.9949625730514526,0.0042,0.5968831586006677,0.15299690878402694,10.4856,99.47,3.147,55.0
0.9932449460029602,0.0042,0.5855730181125508,0.15712314135504818,10.4742,99.578,3.151,56.0
1.2424370050430298,0.0042,0.565965534490769,0.16721315323334987,10.4729,99.591,3.151,57.0
1.237208366394043,0.0042,0.5752574997417079,0.16354604341154022,10.4797,99.526,3.149,58.0
1.179601788520813,0.0042,0.5910926879747481,0.1602228982793748,10.4745,99.575,3.15,59.0
1.3079605102539062,0.0042,0.5863126487431982,0.160691731671016,10.4853,99.473,3.147,60.0
1.290725827217102,0.0042,0.5678267214677118,0.16959904721462146,10.4737,99.583,3.151,61.0
1.1686819791793823,0.0042,0.5732046470010711,0.16670954490325135,10.4837,99.488,3.148,62.0
1.1323037147521973,0.0042,0.5888632696966735,0.15957732551507048,10.4736,99.584,3.151,63.0
1.2833341360092163,0.0042,0.5937869861492439,0.1592750184145093,10.4808,99.515,3.149,64.0
1.1691406965255737,0.0042,0.5945554194647816,0.15700435432697418,10.4741,99.579,3.151,65.0
1.1917555332183838,0.0042,0.5890456886654597,0.16007749500576396,10.4813,99.511,3.148,66.0
1.1995054483413696,0.0042,0.5988647643057969,0.15992855825680216,10.4766,99.555,3.15,67.0
1.3214112520217896,0.0042,0.577796630208603,0.16804865445523798,10.4709,99.609,3.152,68.0
1.2245087623596191,0.0042,0.5960380981891474,0.1574841538874552,10.4882,99.445,3.146,69.0
1.2428185939788818,0.0042,0.5866915983373698,0.15917396796858319,10.4694,99.624,3.152,70.0
1.2926098108291626,0.0042,0.5912435391119252,0.15845324689109855,10.4873,99.454,3.147,71.0
1.3245850801467896,0.0042,0.5888632696966735,0.16353133083647073,10.4753,99.568,3.15,72.0
1.4139068126678467,0.0042,0.5833150512387887,0.1627512010151908,10.4828,99.496,3.148,73.0
1.458751916885376,0.0042,0.5907413763612096,0.16105184087588714,10.475,99.57,3.15,74.0
1.404782772064209,0.0042,0.5650322558145829,0.17044389756505351,10.4763,99.558,3.15,75.0
1.3543416261672974,0.0042,0.5808909972587557,0.16554132615388406,10.4792,99.53,3.149,76.0
1.400485634803772,0.0042,0.5780903072486336,0.16702952155216544,10.4763,99.558,3.15,77.0
1.388390064239502,0.0042,0.5784786967005595,0.16825651345294132,10.4856,99.47,3.147,78.0
1.3969051837921143,0.0042,0.5760780218044883,0.1672677245716121,10.4778,99.544,3.15,79.0
1.403624415397644,0.0042,0.5759158430027601,0.16673249594888664,10.4873,99.453,3.147,80.0
