eval_loss,eval_matthews_correlation,eval_ece,eval_hyper_B_std,eval_hyper_B_mean,eval_runtime,eval_samples_per_second,eval_steps_per_second,epoch
0.5639421343803406,0.23129989848243046,0.02499438355090175,0.16741883754730225,-0.0008082075510174036,15.9048,65.578,2.075,1.0
0.5577883124351501,0.3626982030225937,0.11059647169917793,0.16280919313430786,1.3946245417173486e-05,15.9859,65.245,2.064,2.0
0.5312322378158569,0.4525812662403045,0.10177203438540319,0.14867903292179108,-0.0007182625122368336,15.8926,65.628,2.076,3.0
0.5495785474777222,0.480402445933886,0.10520444906112214,0.16393853724002838,0.001113977050408721,15.9184,65.522,2.073,4.0
0.4560548663139343,0.5350407726436055,0.06729033723659275,0.15915580093860626,0.00011505380825838074,16.0057,65.164,2.062,5.0
0.489175021648407,0.5224154837835395,0.09258551639884227,0.1526469886302948,-0.001518566976301372,16.007,65.159,2.062,6.0
0.48223623633384705,0.4997185526543391,0.08830027766561463,0.170474573969841,-8.870925375958905e-05,16.0662,64.919,2.054,7.0
0.46767231822013855,0.5268397211224343,0.08385894614006621,0.15213684737682343,-0.0016525244573131204,16.1028,64.771,2.049,8.0
0.4754502773284912,0.5166483393052006,0.09374770439254015,0.15234792232513428,-0.00011066036677220836,16.0398,65.026,2.057,9.0
0.4646098017692566,0.5135858119171381,0.08779141755483522,0.16309864819049835,-5.255864743958227e-05,15.977,65.281,2.065,10.0
0.5043609738349915,0.49194159281920924,0.1106585396787693,0.14396540820598602,-0.001783969928510487,15.9648,65.331,2.067,11.0
0.5223367810249329,0.5074384885743003,0.1103991103195161,0.1432947814464569,-0.0005045111174695194,15.885,65.659,2.077,12.0
0.5140250325202942,0.5337975510473064,0.09620631564040652,0.14710254967212677,-0.0011740486370399594,15.9626,65.34,2.067,13.0
0.4637572169303894,0.5384703866907629,0.10046330582946963,0.1660948544740677,0.0003441594017203897,15.9761,65.285,2.066,14.0
0.527948260307312,0.5152794748216469,0.11642906472644095,0.1440514624118805,-0.0006765869911760092,16.0099,65.147,2.061,15.0
0.42073124647140503,0.5673499023091504,0.07231540213609587,0.15512311458587646,-0.0008203610777854919,16.0846,64.845,2.052,16.0
0.4618460237979889,0.5582103540932131,0.09593111379491748,0.1437857747077942,0.0009587276144884527,16.0514,64.979,2.056,17.0
0.46450328826904297,0.5595884617444483,0.09935005536358288,0.14012397825717926,-0.0016399356536567211,16.0013,65.182,2.062,18.0
0.45490917563438416,0.5390322970786539,0.08374106569692474,0.1522778421640396,-0.00032298103906214237,15.9434,65.419,2.07,19.0
0.48538902401924133,0.5680628967969402,0.10424939189409824,0.14119507372379303,0.000467466888949275,15.6417,66.681,2.11,20.0
