eval_loss,eval_model_preparation_time,eval_matthews_correlation,eval_ece,eval_classwise_ece,eval_mce,eval_ace,eval_thresholded_ace_01,eval_thresholded_ace_001,eval_thresholded_ace_0001,eval_brier_score,eval_runtime,eval_samples_per_second,eval_steps_per_second,epoch
0.7338271141052246,0.0137,0.6538328050901304,0.1255022989709219,0.1259530414685416,0.2889602499849656,0.12550228822722762,0.462903783101909,0.4540442308955967,0.48637414431636516,0.26406357946760844,12.3615,84.375,2.67,38.0
0.9826405048370361,0.0137,0.5638613324305274,0.16036451000038066,0.16370040779205153,0.36965966766530817,0.16036451948683422,0.4726388769129576,0.4577144561665244,0.486323477786491,0.32898807134648966,12.4284,83.921,2.655,39.0
0.8889170289039612,0.0137,0.5890395336715578,0.15089537501906616,0.1542974947670462,0.4427193815891559,0.1503535551398507,0.47293882592249725,0.4498201928622872,0.4853229767473036,0.3077526172082287,12.3987,84.122,2.662,40.0
0.7260830402374268,0.0137,0.6015706950519473,0.14186575685914382,0.14186569038900873,0.5783175031344095,0.1418656818247253,0.45792268090580235,0.462498868451533,0.482698024716898,0.2872709801097984,12.3772,84.268,2.666,41.0
0.9618149399757385,0.0137,0.6056824785510757,0.14833435836254347,0.1483816047411587,0.3029494285583496,0.14833430750143728,0.4834120522114645,0.4758008197619897,0.47800823689846356,0.3030460341030829,12.3863,84.206,2.664,42.0
0.6817678213119507,0.0137,0.636995872251009,0.1262081478037519,0.12766091062549828,0.29433252981730873,0.12552397448858846,0.43101592520933324,0.4747220151678609,0.4807021599910325,0.27131484342823187,12.4045,84.083,2.66,43.0
0.7900149822235107,0.0137,0.5981451281520205,0.14521114218155012,0.1481950359629049,0.41357498509543283,0.14521112149422377,0.4511345777268635,0.46955573376948584,0.48213267134911497,0.299764403543261,12.3083,84.74,2.681,44.0
0.8698906302452087,0.0137,0.605723479357827,0.14259195213464174,0.14548991610182668,0.3226343592007955,0.14262777121160766,0.46918115062962856,0.4581807766044143,0.4823714114596339,0.29798363879897216,12.3869,84.202,2.664,45.0
0.9338523745536804,0.0137,0.6281549838358158,0.14329774010558594,0.14329776237099293,0.24393033319049406,0.1362365128209927,0.4710418847663905,0.4845447239523104,0.4875673632556483,0.29319091661626984,12.3812,84.24,2.665,46.0
0.7974367141723633,0.0137,0.6239164540479953,0.13801502404254098,0.13872963634108873,0.3094673319296404,0.137871910661659,0.462902969157202,0.47202210668655026,0.48528933378846373,0.28733659702283415,12.3515,84.443,2.672,47.0
0.9069308042526245,0.0137,0.608358147712731,0.146047601192361,0.1460476430642623,0.3723186662322597,0.14604766416869708,0.4621494221237471,0.47024292704365095,0.483009399706788,0.29681423161585235,12.3175,84.676,2.679,48.0
0.8600150942802429,0.0137,0.6207194911624668,0.14443451011855213,0.1456756134939845,0.5955868874277388,0.14169508024464403,0.47364509628890095,0.45631071081715474,0.48631294207332243,0.2922145951495673,12.3516,84.442,2.672,49.0
0.8726257681846619,0.0137,0.6207194911624668,0.14310822773756937,0.1446916391781271,0.5431515574455261,0.13881616898716814,0.46672888333058316,0.4626870129549681,0.4853595925074461,0.29451082950386565,12.3543,84.424,2.671,50.0
1.0117859840393066,0.0137,0.5981073556597793,0.15053767571627574,0.15053771003306832,0.46373013257980344,0.1505376971465172,0.4705359035438591,0.4660468414842494,0.4771222054448607,0.30363288822192824,12.3031,84.775,2.682,51.0
0.8989076018333435,0.0137,0.6132022979495473,0.14425558068951164,0.14631691951329673,0.315307166841295,0.14425553251432893,0.46931330179166136,0.47280631146111374,0.4831382050097466,0.2954518390229601,12.3842,84.22,2.665,52.0
0.9546322226524353,0.0137,0.6133696418485944,0.14818016097506764,0.1506004072265916,0.3591151237487793,0.1456965569796064,0.4654483421272886,0.4765897519192789,0.48365484083315574,0.3046600477757029,12.3761,84.275,2.666,53.0
0.9520345330238342,0.0137,0.6210093223610296,0.14434154401689572,0.1451471636709351,0.45944622755050657,0.1426605773680734,0.4728535257560166,0.47021606171622365,0.48454199872637244,0.2925824357635584,12.325,84.625,2.677,54.0
0.9137148261070251,0.0137,0.6037743021259655,0.14782942392910658,0.1478293770468818,0.4420606248519,0.14785327024450695,0.46678261000376486,0.47378289127425566,0.48279369338272693,0.29870099386595883,12.2505,85.14,2.694,55.0
1.0013267993927002,0.0137,0.5982457511688614,0.1496205609345368,0.15151564643962964,0.3536064028739929,0.14938293338850614,0.4708103574030883,0.46804310457366627,0.4531052787899615,0.3079180347861531,12.3873,84.199,2.664,56.0
0.9589879512786865,0.0137,0.6158197390467447,0.14245018548727723,0.14477625286747048,0.22565990686416626,0.14223072667135603,0.4672798962308802,0.47502644174957864,0.47147007025056836,0.2967352655317236,12.3556,84.415,2.671,57.0
0.9543697237968445,0.0137,0.6057667685387335,0.1477223224973633,0.14841594475041092,0.3500184893608093,0.14705643312128716,0.46485537983107506,0.4749553852888995,0.4684862966609579,0.3019690891602218,12.3555,84.416,2.671,58.0
0.9015472531318665,0.0137,0.6173572113093196,0.14612322262812436,0.14681796907837485,0.5192811356650459,0.14389707618111727,0.47195982132964714,0.4750664125490283,0.48561868251000884,0.29646865257873184,12.3619,84.372,2.669,59.0
1.0681798458099365,0.0137,0.6081727293932068,0.1523802260424467,0.15238017299394896,0.464681077003479,0.1492964656218129,0.4651569511228021,0.4521811851009496,0.4660970136549625,0.30663081085644617,12.3523,84.438,2.672,60.0
1.0259461402893066,0.0137,0.6132379591518842,0.14552235849065953,0.14773864989960972,0.24633288383483887,0.14552239426487587,0.4718317679969844,0.45988382060382305,0.48357150199639753,0.30270843386691454,12.332,84.577,2.676,61.0
0.9869024157524109,0.0137,0.6131862438295606,0.15003429586112443,0.15010204389182386,0.446435010433197,0.14663683533782815,0.46478362394506584,0.465466744788522,0.4766891209711041,0.30042094756893517,12.3428,84.503,2.674,62.0
1.0041030645370483,0.0137,0.6084494723188812,0.14696574519716077,0.14870036205922885,0.5130495230356853,0.14696577548523534,0.46019953283000026,0.4461970822393869,0.4704003057593057,0.29727774392974515,12.3501,84.453,2.672,63.0
0.9227496385574341,0.0137,0.6007916142827379,0.14965252485394137,0.1496525682636857,0.4550240834554036,0.1496525553706051,0.4743663886704531,0.48370696421015746,0.48661036843550953,0.30193349782795614,12.4273,83.928,2.655,64.0
0.9558718800544739,0.0137,0.6035113508865858,0.14825094849128398,0.1505835651490821,0.5898393300863413,0.14825092197493195,0.4712792679938873,0.46922817301395375,0.4833731072136206,0.3002597510268629,12.5829,82.89,2.623,65.0
1.0277409553527832,0.0137,0.6107029287090541,0.14797574533140673,0.14875076646440635,0.42025641600290936,0.14630836665573194,0.4669099812515937,0.4500935831215212,0.46427944600416354,0.30115269632618924,11.8672,87.89,2.781,66.0
1.068335771560669,0.0137,0.620765149261144,0.14567467133127943,0.14754284047408917,0.3253011504809062,0.1456746731028461,0.47325752371671687,0.45639622808861896,0.48421739219334703,0.29703746949189674,11.8273,88.186,2.79,67.0
0.9411080479621887,0.0137,0.6239164540479953,0.14232015866904105,0.14410176978086914,0.44582016468048097,0.14232015998342926,0.47277033858307604,0.47127345882846183,0.4840280639705272,0.2902907488880357,11.96,87.207,2.759,68.0
0.9136363863945007,0.0137,0.6387543376313289,0.13523834806617813,0.13523839243726982,0.18990638520982528,0.13408912982602364,0.4731662104087364,0.4789837557249344,0.45965443209545803,0.2814031682436797,11.8022,88.374,2.796,69.0
0.921299159526825,0.0137,0.6181942347761422,0.14266964778918434,0.14319369260412362,0.3888680058367112,0.1415296344377622,0.46665092550597376,0.4758703568427688,0.4813667041834887,0.2971918171187514,11.832,88.151,2.789,70.0
0.9699726104736328,0.0137,0.6162367490845745,0.14549576824714902,0.14554693233306598,0.4333879692213876,0.14549573201575422,0.47893563301440195,0.46236536973525133,0.4816979112648187,0.29401101269869995,11.8692,87.875,2.78,71.0
1.0299654006958008,0.0137,0.6182197264087645,0.14541001419321575,0.14541007916122486,0.2943808757341825,0.1454100578537609,0.46832347991295775,0.45161008292727417,0.44999781570972625,0.296189627046251,11.9064,87.6,2.772,72.0
1.0342072248458862,0.0137,0.6206837048829764,0.14516087455008878,0.1452582432191519,0.4766130646069845,0.14367611341942765,0.46981945753571003,0.44691359902061606,0.4605043410777902,0.29586522972074836,11.9774,87.08,2.755,73.0
1.0760917663574219,0.0137,0.623185623360598,0.1440646799275882,0.14631427155901594,0.22912940979003904,0.14326931514767421,0.47109453348403285,0.4577841364354688,0.48304452215365257,0.2972405743916723,12.1544,85.812,2.715,74.0
1.0411573648452759,0.0137,0.6131894280886927,0.14634443489497134,0.14818145832343094,0.2763675100663129,0.1463444162649482,0.4725536485618453,0.44555946010943565,0.4653115852882783,0.2996370488195117,11.6924,89.203,2.822,75.0
0.9739444255828857,0.0137,0.6234124534066398,0.1440742701034875,0.14453119425860267,0.4177976581785414,0.14247386676124507,0.4769127531651339,0.4506723660004437,0.45333464659238454,0.29393745503259294,11.6612,89.442,2.83,76.0
0.9963619709014893,0.0137,0.6182197264087645,0.142612458818368,0.1434125298093839,0.27820244005748207,0.14261247156221823,0.47184415051521916,0.45348854034448105,0.4789430509530108,0.29473433794076914,11.706,89.1,2.819,77.0
1.011757254600525,0.0137,0.6257105594755433,0.14407560426459678,0.14541876111445237,0.3458731174468994,0.14071409311413424,0.47199383797410716,0.442147637218993,0.4585900879190999,0.2947455956365147,11.6737,89.346,2.827,78.0
1.0363801717758179,0.0137,0.6181942347761422,0.14415520395322817,0.14555510211753148,0.2612310886383057,0.14346978505528674,0.4689739539389269,0.4438466599284261,0.4459976795843208,0.2978811604795303,11.6465,89.555,2.833,79.0
1.0454537868499756,0.0137,0.6132379591518842,0.14559977966667026,0.14582950286817228,0.28074757077477197,0.1455997926391097,0.4674375634541554,0.44673924260817766,0.4500990590994844,0.29855440633948976,11.6881,89.236,2.823,80.0
