eval_loss,eval_model_preparation_time,eval_matthews_correlation,eval_ece,eval_classwise_ece,eval_mce,eval_ace,eval_thresholded_ace_01,eval_thresholded_ace_001,eval_thresholded_ace_0001,eval_brier_score,eval_runtime,eval_samples_per_second,eval_steps_per_second,epoch
0.6637118458747864,0.0137,0.0,0.14863811763340995,0.14863811763340995,0.14863811763340995,0.1486381448355297,0.045412432598816235,0.045412432598816235,0.045412432598816235,0.47063411810679884,12.289,84.872,2.685,0
0.5937910676002502,0.0137,0.0,0.1407429318185735,0.140742931775713,0.2650236288706462,0.15733716591892627,0.20530243242232704,0.20530243242232704,0.20530243242232704,0.406325885288365,12.5359,83.201,2.632,1.0
0.445921927690506,0.0137,0.5025517897100551,0.05606257429744686,0.08443716989181871,0.1731213557309118,0.059328128027435915,0.3491991686602884,0.34956540937391706,0.34956540937391706,0.284995692180049,12.445,83.809,2.652,2.0
0.47943252325057983,0.0137,0.5128707947122957,0.0862030644087641,0.1102782016573608,0.13644028949737552,0.0811041929006348,0.37690584904897795,0.3883882704532901,0.3883882704532901,0.29462567742982604,12.505,83.407,2.639,3.0
0.492225706577301,0.0137,0.5152912157847293,0.08865431205424001,0.12625333885747086,0.216053303407163,0.0807534073937545,0.36308466346259133,0.38204761971894013,0.38370863113048725,0.296703297683131,12.5013,83.431,2.64,4.0
0.4837515950202942,0.0137,0.5390693635419077,0.09139309193463936,0.11409448697173669,0.13303413277580622,0.09226112163421177,0.392004938112953,0.40997165975126076,0.40997165975126076,0.2887736295994075,12.5161,83.333,2.637,5.0
0.3836499750614166,0.0137,0.5957231323609302,0.03523516420664288,0.03523512361955151,0.09149247734513999,0.04458188827748724,0.3586412761459292,0.3581132456045937,0.3581132456045937,0.24481326569511724,12.4915,83.496,2.642,6.0
0.45219045877456665,0.0137,0.5794528111058918,0.08525950962379358,0.08897919167183191,0.17639507788878217,0.08525951802444824,0.4070162023829167,0.4175868866280432,0.41745390404776556,0.26530663424289064,12.5396,83.176,2.632,7.0
0.49324527382850647,0.0137,0.5421480530675332,0.09857183014786486,0.12551086814315096,0.17496051928576306,0.0985718359768905,0.4014486859354689,0.41448356510494494,0.41448356510494494,0.2891143688504661,12.4752,83.606,2.645,8.0
0.5298040509223938,0.0137,0.5599614989717403,0.11446144276817373,0.12311848614245209,0.23001918067102844,0.11035048390166301,0.4165192755655249,0.4332595245379845,0.43105270118521366,0.2922867319238106,12.4603,83.706,2.648,9.0
