eval_loss,eval_model_preparation_time,eval_matthews_correlation,eval_ece,eval_classwise_ece,eval_mce,eval_ace,eval_thresholded_ace_01,eval_thresholded_ace_001,eval_thresholded_ace_0001,eval_brier_score,eval_runtime,eval_samples_per_second,eval_steps_per_second,epoch
0.6637118458747864,0.0048,0.0,0.14863811763340995,0.14863811763340995,0.14863811763340995,0.1486381387207675,0.045412441513796656,0.045412441513796656,0.045412441513796656,0.470634116413701,5.4457,191.529,24.056,0
0.4279382526874542,0.0048,0.5334876461854267,0.04345871783857263,0.07126257217141833,0.07412607346149469,0.05142855764235426,0.3607837132045202,0.3607837132045202,0.3607837132045202,0.27476904926344686,5.1924,200.872,25.229,1.0
0.39607855677604675,0.0048,0.5824101141795153,0.06452905823148908,0.06452905937443527,0.19467674478699892,0.06631841012638345,0.3907015647819574,0.3909855331807671,0.3909855331807671,0.24868782906911044,5.1814,201.296,25.283,2.0
0.44798144698143005,0.0048,0.6158979909555603,0.0867350438640079,0.0947729272505381,0.18250832680998175,0.08162141720606292,0.41554247318521487,0.4279632602290591,0.4279632602290591,0.25656312781993396,5.1725,201.643,25.326,3.0
0.5341385006904602,0.0048,0.6007221525351318,0.11037039945361027,0.11324506120716982,0.2092228694395586,0.10940693220264733,0.43938228324070583,0.4550282314798348,0.4550282314798348,0.27345244503544147,5.184,201.195,25.27,4.0
0.62430739402771,0.0048,0.5778482239390005,0.13879849892448948,0.14303039088898828,0.3979644502912249,0.13831362376848552,0.44631822751453737,0.4714603564029601,0.4714603564029601,0.30094227327764117,5.1628,202.023,25.374,5.0
0.6483974456787109,0.0048,0.620765149261144,0.13064767884613795,0.1323075738774786,0.35702580213546753,0.12830761157883439,0.46362668183212985,0.47655980863141645,0.47680198524615164,0.28334895851612285,5.1662,201.89,25.357,6.0
0.9548475742340088,0.0048,0.5727993524738185,0.16050409464913848,0.16210308621250438,0.3686305004007676,0.15841705858535984,0.4886339657112129,0.46128823867221375,0.4905387279061888,0.32953719040960977,5.2062,200.338,25.162,7.0
1.0639753341674805,0.0048,0.5685434392735081,0.16495131206192426,0.16652291198562444,0.4382768630981445,0.1648866350218754,0.4628772496520685,0.4661544767877902,0.48836171507370174,0.3338625720811903,5.1776,201.444,25.301,8.0
1.1763464212417603,0.0048,0.5663656369027515,0.16870434320784486,0.17055121266500972,0.5522937178611755,0.1686267857354988,0.46576199675225866,0.4714549445476728,0.4882380964359622,0.3388419955331701,5.1986,200.63,25.199,9.0
1.1859831809997559,0.0048,0.5665890872682902,0.16639545739897146,0.16836124682023917,0.47437636852264403,0.16639540979526188,0.46359173625976113,0.47968995694892946,0.4777328925149086,0.3362804015453664,5.2034,200.447,25.176,10.0
