eval_loss,eval_model_preparation_time,eval_matthews_correlation,eval_ece,eval_hyper_B_std,eval_hyper_B_mean,eval_runtime,eval_samples_per_second,eval_steps_per_second,epoch
0.8549911379814148,0.0045,0.0,0.33915222371184583,0.24770061671733856,0.0007129798177629709,12.9401,80.602,2.55,0
0.5634536743164062,0.0045,0.3859491923475561,0.10569570500007182,0.23326988518238068,-0.0019159894436597824,17.1099,60.959,1.929,1.0
0.48240429162979126,0.0045,0.5325167447166456,0.07763428616043704,0.25531619787216187,-0.00037274922942742705,17.6578,59.067,1.869,2.0
0.46633872389793396,0.0045,0.5272381739553602,0.08402370549345518,0.2969948351383209,-0.00028083898359909654,17.1539,60.803,1.924,3.0
0.550750732421875,0.0045,0.49380532984629394,0.11099887219965746,0.28176644444465637,-0.0026560008991509676,17.7645,58.713,1.858,4.0
0.4723774194717407,0.0045,0.5442538936990396,0.1009167828244422,0.31489062309265137,-0.0008679196471348405,17.168,60.753,1.922,5.0
0.41905391216278076,0.0045,0.6108191771649997,0.07718924748017486,0.2946590781211853,-0.002834558952599764,17.5837,59.316,1.877,6.0
0.41851696372032166,0.0045,0.5987591783345512,0.08374660041393961,0.2801380455493927,-0.00030362678808160126,17.2832,60.348,1.909,7.0
0.4785625636577606,0.0045,0.572739655014278,0.09704968999010491,0.29664865136146545,-9.669805876910686e-06,17.4592,59.739,1.89,8.0
0.488137811422348,0.0045,0.5934998758283692,0.0982396887795694,0.26624056696891785,-0.0003288343723397702,17.3826,60.002,1.898,9.0
0.492354154586792,0.0045,0.5831689659260509,0.10599419511747499,0.29737091064453125,-0.0019281372660771012,17.2818,60.353,1.91,10.0
0.4659018814563751,0.0045,0.6133875937511768,0.09916419745177345,0.31606072187423706,-0.0018957697320729494,17.4523,59.763,1.891,11.0
0.46906760334968567,0.0045,0.6006974680936171,0.09153928744141462,0.35757091641426086,-0.0016842748736962676,17.1466,60.828,1.925,12.0
0.490988552570343,0.0045,0.6088262979015748,0.10478250652351638,0.294963538646698,-0.0006324286805465817,17.552,59.423,1.88,13.0
0.44419848918914795,0.0045,0.6161067903576496,0.08935771772525451,0.2757337689399719,-0.0027379472739994526,17.2241,60.555,1.916,14.0
0.5841425061225891,0.0045,0.5956102836701802,0.12214706796699153,0.2717375159263611,-0.0008224615594372153,17.4072,59.918,1.896,15.0
0.5098453164100647,0.0045,0.6006530974238766,0.11083724800486575,0.2787713408470154,0.0004495700413826853,17.3788,60.016,1.899,16.0
0.5820419788360596,0.0045,0.6010821430476319,0.12154107485841584,0.2604154944419861,-0.0002574956160970032,17.2751,60.376,1.91,17.0
0.589737594127655,0.0045,0.6032121451400153,0.1251237481575341,0.2795727252960205,-0.0019590805750340223,17.6053,59.244,1.874,18.0
0.5774210095405579,0.0045,0.6081725386037139,0.12523224066910785,0.28957605361938477,-0.0017512936610728502,17.0868,61.041,1.931,19.0
0.5585103631019592,0.0045,0.6106810410474487,0.12113270657860305,0.31688743829727173,-0.0012793211499229074,16.7037,62.441,1.976,20.0
