eval_loss,eval_model_preparation_time,eval_accuracy,eval_ece,eval_classwise_ece,eval_mce,eval_ace,eval_thresholded_ace_01,eval_thresholded_ace_001,eval_thresholded_ace_0001,eval_brier_score,eval_hyper_B_std,eval_hyper_B_mean,eval_runtime,eval_samples_per_second,eval_steps_per_second,epoch
0.7019103765487671,0.0201,0.4729241877256318,0.07097731536045832,0.07097733026161954,0.07097731536045832,0.0867276817882965,0.06103083114761737,0.06103083114761737,0.06103083114761737,0.508734170058095,1.3155936062769769e-10,0.0192123856395483,4.6945,59.005,1.917,0
0.7003137469291687,0.0201,0.4729241877256318,0.06521455948963922,0.06521457439080044,0.06521455948963922,0.08644804089508333,0.04233326389040757,0.04233326389040757,0.04233326389040757,0.5071487457190089,1.3215621652573617e-10,0.019216766580939293,4.0225,68.862,2.237,1.0
0.6969464421272278,0.0201,0.4729241877256318,0.051095888072402895,0.05109588807240292,0.051095888072402895,0.09111766544059727,0.05101741264012746,0.05101741264012746,0.05101741264012746,0.5037954687913585,1.2730556886442201e-10,0.01923399232327938,4.4973,61.593,2.001,2.0
0.6943190097808838,0.0201,0.4729241877256318,0.037135407382400454,0.037135422283561675,0.037135407382400454,0.07890339427045967,0.04903831588447308,0.04903831588447308,0.04903831588447308,0.501171580886193,1.4419281046951227e-10,0.019260620698332787,4.708,58.837,1.912,3.0
0.6925491690635681,0.0201,0.51985559566787,0.01690397365859264,0.026359172181532286,0.01690397365859264,0.062102182677506536,0.05602995803855383,0.05602995803855383,0.05602995803855383,0.49940207153733746,1.3947065724551067e-10,0.01932559721171856,4.7709,58.06,1.886,4.0
0.6900940537452698,0.0201,0.5270758122743683,0.009160205775650021,0.0091601908744888,0.009160205775650021,0.13566244595317634,0.05771773623215162,0.05771773623215162,0.05771773623215162,0.4969498053246732,1.4690233751668558e-10,0.019374102354049683,4.7494,58.323,1.895,5.0
0.6880216598510742,0.0201,0.5451263537906137,0.030282413055750412,0.037421986084122116,0.030282413055750412,0.10065168249908339,0.04857853964132521,0.04857853964132521,0.04857853964132521,0.4948796992196054,1.4927081792848185e-10,0.01950632780790329,4.656,59.493,1.933,6.0
0.6659947037696838,0.0201,0.6101083032490975,0.08630571274981173,0.1347857312928038,0.20972801171816313,0.1139658125729337,0.20175017281990187,0.20175017281990187,0.20175017281990187,0.47087799885299186,1.4142879922740548e-10,0.019656645134091377,4.638,59.724,1.94,7.0
0.6262370347976685,0.0201,0.6570397111913358,0.08741330153675286,0.11292027025769334,0.18003399769465128,0.090061198718281,0.23220711483852094,0.23220711483852094,0.23220711483852094,0.4370313247143985,1.4459071440153792e-10,0.019761674106121063,4.6116,60.067,1.952,8.0
0.5826172828674316,0.0201,0.6859205776173285,0.042881231660877366,0.07551400496587425,0.17170361782375138,0.09946823937798234,0.22346519327819991,0.22346519327819991,0.22346519327819991,0.39997183856383567,1.3310359758822443e-10,0.019822096452116966,4.6716,59.295,1.927,9.0
0.5680428743362427,0.0201,0.7003610108303249,0.0555218673354882,0.09555290857269448,0.11743985742762464,0.0788720813899264,0.20254757069723703,0.20254757069723703,0.20254757069723703,0.38709886356708395,1.4617758392621027e-10,0.01988242380321026,4.7089,58.824,1.911,10.0
0.6159202456474304,0.0201,0.6606498194945848,0.1051372199282319,0.1307886645520637,0.1972228013552152,0.11687331832272911,0.2846103526840141,0.2846103526840141,0.2846103526840141,0.42905691552085007,1.499150387163084e-10,0.01995558850467205,4.7186,58.704,1.907,11.0
0.5902276039123535,0.0201,0.6823104693140795,0.11184036301361527,0.11493031972420774,0.1838041859514573,0.10971194763906596,0.31314210295139233,0.31314210295139233,0.31314210295139233,0.406233275693269,1.4150221272490882e-10,0.01995549164712429,4.7744,58.018,1.885,12.0
0.6499801278114319,0.0201,0.6823104693140795,0.15166002834746986,0.16857475546669445,0.3255834324019296,0.15666157179360785,0.33222660770646495,0.33222660770646495,0.33222660770646495,0.44715499054746477,1.5010925835667877e-10,0.01997913233935833,4.7612,58.178,1.89,13.0
0.6462143659591675,0.0201,0.6931407942238267,0.14429760775411174,0.16116574225066368,0.3009290338932783,0.1537868681797482,0.3532605018897069,0.3532605018897069,0.3532605018897069,0.44017442333616635,1.536998722739824e-10,0.020070035010576248,4.8078,57.615,1.872,14.0
0.5582945346832275,0.0201,0.7184115523465704,0.0942188139856937,0.0973936026976427,0.2329587624186561,0.10434650879904682,0.3077448200340305,0.3077448200340305,0.3077448200340305,0.3817180966472685,1.514403463742653e-10,0.020147841423749924,4.8098,57.59,1.871,15.0
0.6642751693725586,0.0201,0.6931407942238267,0.15389828324748292,0.19837029443024945,0.32131209836077335,0.16138113448766164,0.36071189070651677,0.36071189070651677,0.36071189070651677,0.4492394056722391,1.493939832952762e-10,0.02015717513859272,4.8531,57.076,1.854,16.0
0.5472933053970337,0.0201,0.7220216606498195,0.09247221413071834,0.10242690906493457,0.3309146793265092,0.11332462884028466,0.31267620564609877,0.31267620564609877,0.31267620564609877,0.3711089391888644,1.5098085281994855e-10,0.020213861018419266,4.8388,57.245,1.86,17.0
0.5316384434700012,0.0201,0.7364620938628159,0.10072984333933473,0.10471192376170348,0.3060979308753178,0.08901660752210376,0.327920416807117,0.327920416807117,0.327920416807117,0.3568683763649741,1.5209404569116458e-10,0.020307887345552444,4.8527,57.082,1.855,18.0
0.5440409183502197,0.0201,0.7220216606498195,0.1064170525822829,0.1071662769420913,0.19116308227662115,0.10951900396106046,0.34827328012711517,0.34827328012711517,0.34827328012711517,0.3640014208630552,1.4902450107268095e-10,0.02033812925219536,4.8342,57.301,1.862,19.0
0.5573076605796814,0.0201,0.7328519855595668,0.11130729199316529,0.1166688176914243,0.2446907271038402,0.11890004408488636,0.338659026831496,0.338659026831496,0.338659026831496,0.37283729290097567,1.4118010926988944e-10,0.020395765081048012,4.7515,58.297,1.894,20.0
0.6213057041168213,0.0201,0.740072202166065,0.16382148162552596,0.17970288970544665,0.34446993403964576,0.17709360828468515,0.3860031161591787,0.3860031161591787,0.3860031161591787,0.4075362836145699,1.4184091401414634e-10,0.020505020394921303,4.6915,59.043,1.918,21.0
0.5340891480445862,0.0201,0.740072202166065,0.10399101228059845,0.10399100636316981,0.23158327258866407,0.10399105337983004,0.3314247365018844,0.3314247365018844,0.3314247365018844,0.3547259406139488,1.4237855339160888e-10,0.020543992519378662,4.667,59.352,1.928,22.0
0.5422279834747314,0.0201,0.7436823104693141,0.10277653816374632,0.11746143128063918,0.22272389043461194,0.11617596205391177,0.3410247725027778,0.3410247725027778,0.3410247725027778,0.3610301457699509,1.403748228767654e-10,0.020561115816235542,4.6608,59.432,1.931,23.0
0.5968788862228394,0.0201,0.7220216606498195,0.13733566259218896,0.1553839363077057,0.3209339546602826,0.15114211584256443,0.35752341248404357,0.35752341248404357,0.35752341248404357,0.3948714373122514,1.3794003439482339e-10,0.020599601790308952,4.7192,58.697,1.907,24.0
0.5445064902305603,0.0201,0.7472924187725631,0.10544336724367384,0.1091743578078622,0.19458388474027988,0.1118219036487896,0.33281266995930925,0.33281266995930925,0.33281266995930925,0.3539296234851632,1.500334717574603e-10,0.02067480981349945,4.7012,58.921,1.914,25.0
0.5755048990249634,0.0201,0.7292418772563177,0.12780335405673363,0.1413827861595347,0.2753035218216652,0.1336783082476592,0.35451774646793677,0.35451774646793677,0.35451774646793677,0.3826456286698874,1.5140244613576215e-10,0.020683711394667625,4.7563,58.238,1.892,26.0
0.6059489250183105,0.0201,0.740072202166065,0.140120834219757,0.15287935312178377,0.21624877187940805,0.13245290969683374,0.38134738287152153,0.38134738287152153,0.38134738287152153,0.39519802583427105,1.6050687168256417e-10,0.020754439756274223,4.7368,58.479,1.9,27.0
0.5791041851043701,0.0201,0.7581227436823105,0.12718799634961012,0.1461480113237236,0.18008472349332727,0.1372683469999568,0.3806680733311101,0.3806680733311101,0.3806680733311101,0.36993078057176293,1.433164698028122e-10,0.02083018608391285,4.7776,57.979,1.884,28.0
0.5437267422676086,0.0201,0.7472924187725631,0.1105845917002819,0.11058458675115976,0.24641472101211548,0.11795273197256702,0.3560526368043483,0.3560526368043483,0.3560526368043483,0.3573031342013226,1.4327146413695147e-10,0.020892752334475517,4.7676,58.101,1.888,29.0
0.5529358983039856,0.0201,0.7472924187725631,0.11499834039151025,0.1149983597845377,0.18413277467091882,0.12043995654970299,0.3748941072615851,0.3748941072615851,0.3748941072615851,0.358590325394089,1.5624361526800357e-10,0.0209294855594635,4.7749,58.012,1.885,30.0
0.5959490537643433,0.0201,0.7545126353790613,0.12778480668360578,0.1474657841833705,0.15733328946801117,0.13224285711880626,0.391280565958887,0.391280565958887,0.391280565958887,0.37101461665192526,1.5828997834699265e-10,0.020987218245863914,4.7961,57.755,1.877,31.0
0.6452630162239075,0.0201,0.7436823104693141,0.13942255461689362,0.16916877523548768,0.16294748783111568,0.14350273462839508,0.39206878880260754,0.39206878880260754,0.39206878880260754,0.39955234410796403,1.5975369638265846e-10,0.02103605307638645,4.8569,57.032,1.853,32.0
0.6098392605781555,0.0201,0.7472924187725631,0.13839607441037996,0.15014737974247128,0.20844815969467162,0.14209852494057335,0.37296777592117925,0.37296777592117925,0.37296777592117925,0.37995263562785025,1.595878984517185e-10,0.021087326109409332,4.8283,57.37,1.864,33.0
0.6614068150520325,0.0201,0.7328519855595668,0.16192217015187232,0.16743777240441596,0.23374509811401367,0.16516232103216952,0.38891916438964086,0.38891916438964086,0.38891916438964086,0.40852848286893284,1.633798235589623e-10,0.02113310433924198,4.8719,56.857,1.847,34.0
0.7191743850708008,0.0201,0.7545126353790613,0.17549287153925705,0.19867697857078231,0.37043775231749926,0.1784976781060119,0.41564492545886966,0.4139522193621723,0.4139522193621723,0.42264945231359413,1.521035103424495e-10,0.02119733951985836,4.8166,57.509,1.869,35.0
0.6265791058540344,0.0201,0.7581227436823105,0.134639701042795,0.1507059218570429,0.18798112663729438,0.1315148279124649,0.38077779892926183,0.38077779892926183,0.38077779892926183,0.38121653873313427,1.585457737318663e-10,0.02127218246459961,4.7653,58.129,1.889,36.0
0.5765151977539062,0.0201,0.7833935018050542,0.1263070913428434,0.12717937228912055,0.2696233041146222,0.1378380023615455,0.3854768231837837,0.3864860228340171,0.3864860228340171,0.35468884984354015,1.4529177860822529e-10,0.021319115534424782,4.6848,59.127,1.921,37.0
0.6351705193519592,0.0201,0.7617328519855595,0.13926158678660752,0.1539023351260471,0.26318706726205765,0.13965658526127953,0.40234155680463657,0.4036557434214151,0.4036557434214151,0.3839678378032088,1.581526021254831e-10,0.02139369398355484,4.6226,59.923,1.947,38.0
0.6339436173439026,0.0201,0.7689530685920578,0.13981953532256808,0.15747170037310906,0.3232566458838327,0.13528087401648292,0.39838846083457546,0.3924953569355504,0.3924953569355504,0.37476046304517796,1.4335910236695781e-10,0.02143808640539646,4.647,59.608,1.937,39.0
