eval_loss,eval_model_preparation_time,eval_accuracy,eval_ece,eval_classwise_ece,eval_mce,eval_ace,eval_thresholded_ace_01,eval_thresholded_ace_001,eval_thresholded_ace_0001,eval_brier_score,eval_hyper_B_std,eval_hyper_B_mean,eval_runtime,eval_samples_per_second,eval_steps_per_second,epoch
0.6917566061019897,0.0096,0.5270758122743683,0.013628408366592404,0.013628408366592376,0.013628408366592404,0.10678500926881923,0.05949939749731482,0.05949939749731482,0.05949939749731482,0.4986097996547342,1.2538296789710301e-10,0.01754804514348507,3.0146,91.885,2.985,0
0.6918109655380249,0.0096,0.5270758122743683,0.014900192672164914,0.014900192672164886,0.014900192672164914,0.07184059718886007,0.05575024048774249,0.05575024048774249,0.05575024048774249,0.4986640607045706,1.2672292382109873e-10,0.01755347102880478,4.7349,58.502,1.901,1.0
0.6920793056488037,0.0096,0.5270758122743683,0.019212111884506222,0.01921212678566739,0.019212111884506222,0.10664930240341905,0.06344678309419953,0.06344678309419953,0.06344678309419953,0.49893221023615747,1.3631051842821762e-10,0.017573954537510872,4.7848,57.892,1.881,2.0
0.6923623085021973,0.0096,0.5703971119133574,0.06721046878973069,0.067210481162536,0.06721046878973069,0.12436436423325795,0.05048713373148053,0.05048713373148053,0.05048713373148053,0.49921522024027354,1.2734346910292516e-10,0.017566971480846405,4.7051,58.873,1.913,3.0
0.6916289925575256,0.0096,0.5270758122743683,0.018275722915084835,0.018275722915084808,0.018275722915084835,0.12043000106777096,0.059993032567767876,0.059993032567767876,0.059993032567767876,0.4984821125991471,1.326654341937683e-10,0.01755741983652115,4.6037,60.169,1.955,4.0
0.6909492611885071,0.0096,0.5415162454873647,0.03242051708999527,0.032420564160450256,0.03242051708999527,0.07483053422576683,0.05763546907299262,0.05763546907299262,0.05763546907299262,0.497802573265928,1.277129513255204e-10,0.017597446218132973,4.606,60.139,1.954,5.0
0.6909213662147522,0.0096,0.5234657039711191,0.011356722361774652,0.037696885503156065,0.011356722361774652,0.07623527583662786,0.05022547891639198,0.05022547891639198,0.05022547891639198,0.4977761559919319,1.3204252968801455e-10,0.01768076978623867,4.6352,59.76,1.942,6.0
0.6842358708381653,0.0096,0.6064981949458483,0.08554138065675532,0.0855413583857058,0.08554138065675532,0.12821898972514734,0.03470105406179325,0.03470105406179325,0.03470105406179325,0.4911068084932816,1.308085445517193e-10,0.017766878008842468,4.6821,59.162,1.922,7.0
0.6864213943481445,0.0096,0.5415162454873647,0.09063553272171572,0.09401439237895855,0.14776124556859338,0.10004108735370291,0.15199529731962225,0.15199529731962225,0.15199529731962225,0.4922607571611317,1.3139356269675773e-10,0.017930127680301666,4.6973,58.97,1.916,8.0
0.6331854462623596,0.0096,0.6462093862815884,0.037912342737728075,0.06212472622467724,0.09679403088309546,0.05543315496685704,0.1859147603277265,0.1859147603277265,0.1859147603277265,0.4424040745185913,1.276703187613748e-10,0.018032947555184364,4.7492,58.325,1.895,9.0
