eval_loss,eval_model_preparation_time,eval_matthews_correlation,eval_ece,eval_classwise_ece,eval_mce,eval_ace,eval_thresholded_ace_01,eval_thresholded_ace_001,eval_thresholded_ace_0001,eval_brier_score,eval_hyper_B_std,eval_hyper_B_mean,eval_runtime,eval_samples_per_second,eval_steps_per_second,epoch
0.6589179039001465,0.0145,0.0,0.1404154780727105,0.14041552277619407,0.1404154780727105,0.14041555682170426,0.054668572525050016,0.054668572525050016,0.054668572525050016,0.4658965806926887,1.2649141456488877e-10,0.018281718716025352,11.312,92.203,2.917,0
0.6185902953147888,0.0145,0.0,0.031411993823595497,0.031411993823595497,0.031411993823595497,0.035526063789685876,0.16430056037975982,0.16430056037975982,0.16430056037975982,0.42726437542342793,1.2344732180924467e-10,0.01828083209693432,11.6737,89.346,2.827,1.0
0.6223284602165222,0.0145,0.0,0.041342150844983605,0.041342150844983605,0.041342150844983605,0.05028172650250355,0.23482627762358343,0.23482627762358343,0.23482627762358343,0.43026142715489696,1.2651923952944344e-10,0.0183663722127676,11.6976,89.164,2.821,2.0
0.6187295913696289,0.0145,0.0,0.016867804847307655,0.01686781974846885,0.016867804847307655,0.025637076490791732,0.1767829126845384,0.1767829126845384,0.1767829126845384,0.42739586817645636,1.2383338798827026e-10,0.018358593806624413,11.6893,89.227,2.823,3.0
0.6314097046852112,0.0145,0.0,0.07160366741602853,0.07160365996544793,0.07160366741602853,0.07863370324141229,0.26404051029785025,0.26404051029785025,0.26404051029785025,0.4370818374096451,1.3181988833821379e-10,0.018390879034996033,11.789,88.472,2.799,4.0
0.6246845126152039,0.0145,0.0,0.05126262871211007,0.051262643613271264,0.05126262871211007,0.051262651513886946,0.24471714672626269,0.24471714672626269,0.24471714672626269,0.43208441818328025,1.2636292012757622e-10,0.018391789868474007,11.8031,88.367,2.796,5.0
0.6180895566940308,0.0145,0.0,0.0030456897396369254,0.0030456748384757315,0.0030456897396369254,0.043043311467449594,0.19759745737278797,0.19759745737278797,0.19759745737278797,0.4268387098397387,1.363507778906481e-10,0.018373431637883186,11.8411,88.083,2.787,6.0
0.6185343861579895,0.0145,0.0,0.013993870891980675,0.013993826188497094,0.013993870891980675,0.03858408477596674,0.20755640732361968,0.20755640732361968,0.20755640732361968,0.4272117085050451,1.2685082151353555e-10,0.01846139319241047,11.7816,88.528,2.801,7.0
0.6187046766281128,0.0145,0.0,0.016547251067705604,0.016547251067705604,0.016547251067705604,0.02678490130807614,0.17710191948644727,0.17710191948644727,0.17710191948644727,0.4273740439222469,1.1762324447772698e-10,0.018472539260983467,11.6887,89.232,2.823,8.0
0.6208800673484802,0.0145,0.0,0.033842575230054406,0.033842575230054406,0.033842575230054406,0.04150705032357777,0.22734678443074796,0.22734678443074796,0.22734678443074796,0.4291170257723798,1.2447760877609682e-10,0.018497133627533913,11.671,89.367,2.828,9.0
