eval_loss,eval_model_preparation_time,eval_matthews_correlation,eval_ece,eval_classwise_ece,eval_mce,eval_ace,eval_thresholded_ace_01,eval_thresholded_ace_001,eval_thresholded_ace_0001,eval_brier_score,eval_hyper_B_std,eval_hyper_B_mean,eval_runtime,eval_samples_per_second,eval_steps_per_second,epoch
0.7025468349456787,0.0087,0.0,0.20305721791798637,0.20305723281914756,0.20305721791798637,0.2030572306046893,0.016917866005536353,0.016917866005536353,0.016917866005536353,0.5093976121142167,1.2538296789710301e-10,0.01754804514348507,11.4703,90.93,2.877,0
0.5658524632453918,0.0087,0.26035408820975303,0.11502186809724496,0.14465123752162418,0.33901185738412953,0.11502188632723698,0.3408266539084488,0.3408266539084488,0.3408266539084488,0.3685571436994529,1.1890932682945277e-10,0.0180380679666996,11.7583,88.703,2.807,1.0
0.47939929366111755,0.0087,0.4636245809965903,0.07117389603977807,0.11245292354793016,0.15519964245130435,0.0734007947739796,0.3604980871467097,0.3604980871467097,0.3604980871467097,0.3066411888198531,1.3208516225216016e-10,0.018331725150346756,11.7458,88.798,2.81,2.0
0.5711314678192139,0.0087,0.47192796522130964,0.11243675276279909,0.14157112135550978,0.14902637004852293,0.11214912612051883,0.4108007087774954,0.4108007087774954,0.4108007087774954,0.32979509226679055,1.2932588333569583e-10,0.018917521461844444,11.7187,89.003,2.816,3.0
0.5522197484970093,0.0087,0.4717015811184489,0.10049738854255569,0.14764327116039144,0.15249123385078034,0.10078722764295908,0.3991502047956619,0.3991502047956619,0.3991502047956619,0.3264826279993594,1.3035143797690552e-10,0.01899164356291294,11.7249,88.956,2.815,4.0
0.46840885281562805,0.0087,0.5312518765149835,0.0730992468754374,0.09912038584126379,0.1396125190398272,0.07576336756648638,0.38901164659146276,0.38901164659146276,0.38901164659146276,0.2851172172920878,1.37153691182057e-10,0.020208923146128654,11.8027,88.37,2.796,5.0
0.42081931233406067,0.0087,0.5820159563417776,0.05645876888575054,0.0655383610488956,0.08071652650833128,0.05837252790381559,0.379159999473783,0.379159999473783,0.379159999473783,0.2579668269102671,1.6837020666571334e-10,0.02229328639805317,11.86,87.942,2.782,6.0
0.5315055251121521,0.0087,0.5575782477551274,0.10405613426279821,0.12024784365031346,0.16280462817540242,0.10096467827104769,0.4277640364417129,0.42621477474016517,0.42621477474016517,0.29631745337256943,1.6759808818544997e-10,0.022442052140831947,11.7753,88.575,2.802,7.0
0.44868358969688416,0.0087,0.5528474752734607,0.08237607481381348,0.08381681580521516,0.17106128644339647,0.07521959467793703,0.38404240383797544,0.3920815689337448,0.3920815689337448,0.273996047477731,1.7531931462144712e-10,0.02600944973528385,11.8342,88.134,2.789,8.0
0.49023309350013733,0.0087,0.555285279196476,0.09258077442931767,0.10441995605965675,0.1421339086123875,0.09401770937591361,0.40021014993048604,0.4113562631519906,0.4113562631519906,0.27978717314686335,2.464541071223181e-10,0.03324008360505104,11.7676,88.633,2.804,9.0
