eval_loss,eval_model_preparation_time,eval_matthews_correlation,eval_ece,eval_classwise_ece,eval_mce,eval_ace,eval_thresholded_ace_01,eval_thresholded_ace_001,eval_thresholded_ace_0001,eval_brier_score,eval_hyper_B_std,eval_hyper_B_mean,eval_runtime,eval_samples_per_second,eval_steps_per_second,epoch
0.716071367263794,0.007,0.0,0.21901385816151664,0.21901385816151664,0.21901385816151664,0.21901386844803256,0.029462914967468355,0.029462914967468355,0.029462914967468355,0.5228984405907835,1.279450573266061e-10,0.0181170254945755,10.7909,96.655,3.058,0
0.4991964101791382,0.007,0.3604341194584087,0.059012380165198844,0.09330876927362078,0.14878562481507007,0.05764909170046522,0.2923666303361251,0.2923666303361251,0.2923666303361251,0.3312349021206227,4.410765086504398e-10,0.06108075752854347,10.9923,94.885,3.002,1.0
0.48317432403564453,0.007,0.4586626025787058,0.006907150192205883,0.02113046212441512,0.015286226862484598,0.020181118070450633,0.26873834181151934,0.26873834181151934,0.26873834181151934,0.312544798096521,8.893437097867718e-10,0.11819984763860703,11.0732,94.191,2.98,2.0
0.5699629187583923,0.007,0.3347960694625954,0.11996098338471846,0.1493002162855172,0.2989737060334947,0.12272404487158174,0.3650864231706466,0.3650864231706466,0.3650864231706466,0.3641998279452562,1.038860886204418e-09,0.1330583095550537,10.9878,94.923,3.003,3.0
0.5292370319366455,0.007,0.38828919728832473,0.08692857671675493,0.12019648353461164,0.2005785708074217,0.08692857648816568,0.3520251593390911,0.3520251593390911,0.3520251593390911,0.3399039735950538,9.180022852994796e-10,0.12618082761764526,11.0452,94.43,2.988,4.0
0.5397931337356567,0.007,0.341228079393261,0.10114955599218863,0.13367665771034226,0.2357209380282912,0.10290238624108261,0.3489794861721741,0.3489794861721741,0.3489794861721741,0.3514065707131983,9.320046956418082e-10,0.12333934754133224,10.9883,94.919,3.003,5.0
0.46041539311408997,0.007,0.4849964365114935,0.027012530132085225,0.04443524050689726,0.05023109536987169,0.03605391875209424,0.2953617778229005,0.2953617778229005,0.2953617778229005,0.29912469757461246,1.207676292303006e-09,0.1480865627527237,10.9485,95.265,3.014,6.0
0.48259761929512024,0.007,0.461657758221915,0.06584747051346909,0.09384912056696607,0.1653493253552184,0.060183385703159106,0.3321671967652706,0.3321671967652706,0.3321671967652706,0.3113890504426522,1.203261490445584e-09,0.1544651836156845,11.036,94.509,2.99,7.0
0.5393048524856567,0.007,0.42401740759429074,0.09838792804560745,0.1265638378642549,0.2363342580587967,0.09684558825662018,0.3593171892092989,0.3593171892092989,0.3593171892092989,0.3428517762378986,9.036209003276952e-10,0.12107560783624649,10.9949,94.862,3.001,8.0
0.5548310875892639,0.007,0.41872963209625924,0.10593928420989421,0.14638104812846606,0.2595271892931269,0.10669356555975293,0.3687813723333045,0.3687813723333045,0.3687813723333045,0.34738025826095936,8.722906841285294e-10,0.11755361407995224,10.9542,95.215,3.013,9.0
0.5255656838417053,0.007,0.4325231818860751,0.08703299953976393,0.12366888661398295,0.1222933949650945,0.09099330918100858,0.36867438069223557,0.3674697146348277,0.3674697146348277,0.3289483733837566,8.339118839906234e-10,0.11104585975408554,10.948,95.269,3.014,10.0
0.5015989542007446,0.007,0.4608364355245833,0.07795114450921037,0.11856820512195104,0.24116735898696628,0.07795114239475986,0.3679769559194578,0.3679769559194578,0.3679769559194578,0.3150686930110723,8.34811941796687e-10,0.1071876585483551,10.9944,94.866,3.002,11.0
0.5042508244514465,0.007,0.46916929434481164,0.07767664094670734,0.10945614338749775,0.17373673174832316,0.07767663528912365,0.3695040321024045,0.3686536619955833,0.3686536619955833,0.3136083420724624,7.216603425952428e-10,0.09991595894098282,10.9996,94.822,3.0,12.0
0.47753608226776123,0.007,0.458212452857688,0.06479093303845003,0.10495466721795092,0.13759070589342193,0.06479094561085832,0.3530757603885458,0.35385926317848626,0.35385926317848626,0.30105073866416965,8.120745742523638e-10,0.1083742305636406,10.9773,95.015,3.006,13.0
0.5069620013237,0.007,0.46916929434481164,0.08188630116180173,0.11885892544995391,0.18606458924641123,0.07791974857692407,0.3736538190729397,0.37464655207136105,0.37464655207136105,0.3146954795940624,8.55559789680882e-10,0.1116495355963707,10.961,95.156,3.011,14.0
0.567510724067688,0.007,0.40756536011513605,0.11333961466243375,0.154614403778696,0.2142090078902571,0.11333964043587078,0.3832742697278668,0.38322544805812697,0.38322544805812697,0.3447951178441441,8.330971468240023e-10,0.11027724295854568,10.9303,95.423,3.019,15.0
