eval_loss,eval_model_preparation_time,eval_matthews_correlation,eval_ece,eval_runtime,eval_samples_per_second,eval_steps_per_second,epoch
0.5279068350791931,0.0026,0.2845045651100063,0.067902638379588,10.2339,101.916,3.225,0
0.5098175406455994,0.0026,0.35767897762975964,0.04686152237830887,14.8044,70.452,2.229,1.0
0.5151355266571045,0.0026,0.39115189444626813,0.07778555914859646,15.9706,65.307,2.066,2.0
0.49968746304512024,0.0026,0.41086436230654916,0.07420703703010757,16.2303,64.262,2.033,3.0
0.5823280215263367,0.0026,0.40408329472676713,0.13351051302221337,16.448,63.412,2.006,4.0
0.5092257261276245,0.0026,0.45485727871921894,0.09324223197432288,16.3461,63.807,2.019,5.0
0.4761583209037781,0.0026,0.4589926615963024,0.07977248855428067,16.4419,63.436,2.007,6.0
0.4560116231441498,0.0026,0.47207235269458875,0.06757536956242154,16.4094,63.561,2.011,7.0
0.4830644428730011,0.0026,0.47017490077401913,0.08362396600033842,16.3633,63.74,2.017,8.0
0.539253830909729,0.0026,0.4559658705975695,0.11661521597539479,16.5789,62.911,1.99,9.0
0.48170679807662964,0.0026,0.4994543232175365,0.08237250116390327,16.4877,63.259,2.001,10.0
0.4569694995880127,0.0026,0.4943270618905556,0.06776935896503157,16.4419,63.435,2.007,11.0
0.5220887064933777,0.0026,0.4559658705975695,0.10780805160763851,16.5274,63.107,1.997,12.0
0.48441624641418457,0.0026,0.47872419126155286,0.08416468356508305,16.4144,63.542,2.01,13.0
0.45505714416503906,0.0026,0.5021666760796991,0.0642244235209742,16.4425,63.433,2.007,14.0
0.587709367275238,0.0026,0.45285537703926815,0.123169645595642,16.4072,63.57,2.011,15.0
0.46911147236824036,0.0026,0.5045931528721592,0.06831705890245887,16.3975,63.607,2.013,16.0
0.4783687889575958,0.0026,0.5019828461798207,0.08250431800734391,16.4928,63.24,2.001,17.0
0.48988619446754456,0.0026,0.5152882228132933,0.08447688909413602,16.3931,63.624,2.013,18.0
0.4888603389263153,0.0026,0.45332963324390335,0.07910931973306465,16.438,63.45,2.008,19.0
0.5441100001335144,0.0026,0.4626168523165551,0.10652766623181559,16.4565,63.379,2.005,20.0
0.5004567503929138,0.0026,0.48969105795935336,0.08972139029351997,16.4067,63.572,2.011,21.0
0.5020376443862915,0.0026,0.48339931514054607,0.093632320486802,16.5283,63.104,1.997,22.0
0.5179499983787537,0.0026,0.5074276626667388,0.09643640837070466,16.3973,63.608,2.013,23.0
0.4703947901725769,0.0026,0.5181917740456299,0.07478043748456933,16.2936,64.013,2.025,24.0
0.5886619687080383,0.0026,0.46415802317908567,0.1270925367209964,16.5021,63.204,2.0,25.0
0.515883207321167,0.0026,0.49333010163844776,0.1056973363843426,16.3796,63.677,2.015,26.0
0.46875205636024475,0.0026,0.5234928415614652,0.0720182437224676,16.535,63.078,1.996,27.0
0.5091097354888916,0.0026,0.4924145885762414,0.09449988094980857,16.412,63.551,2.011,28.0
0.48503318428993225,0.0026,0.5179506685735915,0.08604374136472137,16.3972,63.608,2.013,29.0
0.49854370951652527,0.0026,0.5153229695223019,0.08572766673416327,16.404,63.582,2.012,30.0
0.5196678638458252,0.0026,0.4863017578040948,0.09481092404542008,16.3564,63.767,2.018,31.0
0.47837522625923157,0.0026,0.5019051120048291,0.07801181975169927,16.4985,63.218,2.0,32.0
0.4566728472709656,0.0026,0.5160691863640823,0.06439646127011381,16.2089,64.347,2.036,33.0
0.5019986629486084,0.0026,0.4973395495279609,0.10011029026309459,16.4259,63.497,2.009,34.0
0.5185809135437012,0.0026,0.480402445933886,0.10033700530160997,16.3425,63.821,2.019,35.0
0.5220174789428711,0.0026,0.4636597773604369,0.1054407328452954,16.2735,64.092,2.028,36.0
0.5209397077560425,0.0026,0.482985877914811,0.10130007680744821,16.4466,63.417,2.006,37.0
0.5181256532669067,0.0026,0.4965059450357497,0.10343684531812589,16.285,64.047,2.026,38.0
0.5395033359527588,0.0026,0.4697708172649808,0.10958925983935505,16.4095,63.561,2.011,39.0
0.5322275161743164,0.0026,0.4663911711687132,0.1094206773308985,16.4652,63.346,2.004,40.0
0.5188863277435303,0.0026,0.44963336671994786,0.10681270581535271,16.3414,63.825,2.019,41.0
0.515998363494873,0.0026,0.5049606016789446,0.09691876521618002,16.4708,63.324,2.004,42.0
0.5056986808776855,0.0026,0.5047591499640957,0.09235788568897191,16.3639,63.738,2.017,43.0
0.5166603326797485,0.0026,0.5072806068941901,0.10089504393040846,16.4153,63.538,2.01,44.0
0.5222200751304626,0.0026,0.4915876892254164,0.10205403887528361,16.4441,63.427,2.007,45.0
0.48487457633018494,0.0026,0.499254961251443,0.08031717202807431,16.426,63.497,2.009,46.0
0.5076874494552612,0.0026,0.4992111877160894,0.10342431828479642,16.4733,63.315,2.003,47.0
0.5653576850891113,0.0026,0.4757180349411589,0.11656996216321382,16.3367,63.844,2.02,48.0
0.5211825966835022,0.0026,0.5207564470857148,0.10294362265448787,16.4057,63.576,2.011,49.0
0.4930192232131958,0.0026,0.5019330701750789,0.07982410400505834,16.3669,63.726,2.016,50.0
0.5121463537216187,0.0026,0.48860737465469095,0.10198202914953915,16.3406,63.829,2.02,51.0
0.5252192616462708,0.0026,0.4779053188138537,0.1011182692684126,16.3628,63.742,2.017,52.0
0.502772867679596,0.0026,0.5018984306934307,0.09123378123441571,16.2874,64.037,2.026,53.0
0.5163842439651489,0.0026,0.4965867141711639,0.09798779640764657,16.4654,63.345,2.004,54.0
0.5105087757110596,0.0026,0.5072676775530786,0.09552228879379972,16.4298,63.482,2.009,55.0
0.5490177869796753,0.0026,0.4817525012062335,0.11264688628060476,16.3382,63.838,2.02,56.0
0.5116491913795471,0.0026,0.5072676775530786,0.0913955447543502,16.5496,63.023,1.994,57.0
0.5399152636528015,0.0026,0.4994543232175365,0.10219961370512029,16.4027,63.587,2.012,58.0
0.5445906519889832,0.0026,0.48886510271911465,0.10578606581299323,16.454,63.389,2.006,59.0
0.5535101294517517,0.0026,0.4857874250392992,0.10999612143032844,16.5523,63.012,1.994,60.0
0.5428676009178162,0.0026,0.48293884127044134,0.10713987953939468,16.3584,63.759,2.017,61.0
0.5151991248130798,0.0026,0.4856735000283885,0.09854681865595216,16.5418,63.052,1.995,62.0
0.5058666467666626,0.0026,0.4997185526543391,0.09495670923450651,16.4101,63.558,2.011,63.0
0.491766095161438,0.0026,0.5025526056573781,0.08555720465066675,16.4006,63.595,2.012,64.0
0.5089677572250366,0.0026,0.4965573354876954,0.0926835843837844,16.5421,63.051,1.995,65.0
0.5198781490325928,0.0026,0.5047591499640957,0.09572375363608679,16.3448,63.813,2.019,66.0
0.5269243121147156,0.0026,0.4993098481666323,0.09989175734789696,16.5136,63.16,1.998,67.0
0.5164026021957397,0.0026,0.5019468400162538,0.09757943412830135,16.4221,63.512,2.009,68.0
0.5117505788803101,0.0026,0.49938409054607086,0.09589980912688592,16.3342,63.854,2.02,69.0
0.5495125651359558,0.0026,0.4967522429154307,0.10702679849882483,16.477,63.301,2.003,70.0
0.505703330039978,0.0026,0.5045993817720598,0.09013755598095664,16.2849,64.047,2.026,71.0
0.5302128195762634,0.0026,0.4965867141711639,0.09846536122255335,16.469,63.331,2.004,72.0
0.5246099233627319,0.0026,0.49123565320130685,0.09820899810224115,16.3939,63.621,2.013,73.0
0.5267612934112549,0.0026,0.5019330701750789,0.09911201087077537,16.4489,63.408,2.006,74.0
0.5348741412162781,0.0026,0.4965867141711639,0.10720586856739636,16.5446,63.042,1.995,75.0
0.5249243974685669,0.0026,0.48566773145039716,0.10452344404999617,16.3255,63.888,2.021,76.0
0.5244633555412292,0.0026,0.4883748469597473,0.1037410003912643,16.4466,63.417,2.006,77.0
0.5143707394599915,0.0026,0.4938538761601623,0.10481732146509085,16.3694,63.716,2.016,78.0
0.5164890289306641,0.0026,0.4938538761601623,0.10557894938744157,16.4723,63.318,2.003,79.0
0.5186667442321777,0.0026,0.4938538761601623,0.10360276984802716,16.2568,64.158,2.03,80.0
