eval_loss,eval_model_preparation_time,eval_matthews_correlation,eval_ece,eval_runtime,eval_samples_per_second,eval_steps_per_second,epoch
0.703010082244873,0.0042,0.0,0.20364211829716727,10.8969,95.715,3.028,0
0.5208633542060852,0.0042,0.33070714939717344,0.08862601899232073,10.9484,95.265,3.014,1.0
0.43929341435432434,0.0042,0.49787102363508634,0.044766205383512905,10.951,95.243,3.013,2.0
0.46306100487709045,0.0042,0.48860737465469095,0.07841106332045615,10.9628,95.14,3.01,3.0
0.4966268539428711,0.0042,0.5072806068941901,0.09363861200564888,10.9454,95.291,3.015,4.0
0.44771596789360046,0.0042,0.5549749054428225,0.0832984958376203,10.9428,95.314,3.016,5.0
0.4538855254650116,0.0042,0.574812336075799,0.08941873722314148,10.9637,95.132,3.01,6.0
0.48939958214759827,0.0042,0.5577353353156735,0.10248049799342171,10.955,95.207,3.012,7.0
0.5284973382949829,0.0042,0.534651745101329,0.1146050398438912,10.9364,95.369,3.017,8.0
0.5536327362060547,0.0042,0.5638613324305274,0.12265885230564547,10.9637,95.132,3.01,9.0
0.537429928779602,0.0042,0.5610450749202449,0.11714792691621209,10.974,95.043,3.007,10.0
0.5209866166114807,0.0042,0.5752407929937235,0.10936339966745642,10.9487,95.263,3.014,11.0
0.5555616617202759,0.0042,0.5558967816956237,0.12120565500606853,10.9594,95.17,3.011,12.0
0.6200570464134216,0.0042,0.5446169750397436,0.13052721705898457,10.9649,95.122,3.01,13.0
0.5941919684410095,0.0042,0.5600481335616141,0.1299439602935989,10.9576,95.185,3.012,14.0
0.6574245095252991,0.0042,0.5535710170134831,0.13301487114148308,10.9503,95.248,3.014,15.0
0.5980165600776672,0.0042,0.5556681072632618,0.12796308124511152,10.9849,94.949,3.004,16.0
0.6348710656166077,0.0042,0.5633880074988443,0.13120488878178801,10.9717,95.063,3.008,17.0
0.680647075176239,0.0042,0.5636121316930314,0.13770358720196058,10.9472,95.276,3.014,18.0
0.7088106274604797,0.0042,0.5584733161070394,0.14206137518869041,10.9558,95.2,3.012,19.0
0.6643456220626831,0.0042,0.5712858094294248,0.13422306883483695,10.9987,94.829,3.0,20.0
