eval_loss,eval_model_preparation_time,eval_matthews_correlation,eval_ece,eval_classwise_ece,eval_mce,eval_ace,eval_thresholded_ace_01,eval_thresholded_ace_001,eval_thresholded_ace_0001,eval_brier_score,eval_hyper_B_std,eval_hyper_B_mean,eval_runtime,eval_samples_per_second,eval_steps_per_second,epoch
0.7025468349456787,0.0093,0.0,0.20305721791798637,0.20305723281914756,0.20305721791798637,0.2030572306046893,0.016917866005536353,0.016917866005536353,0.016917866005536353,0.5093976121142167,1.2538296789710301e-10,0.01754804514348507,11.6834,89.272,2.825,0
0.4712848365306854,0.0093,0.4857615494749571,0.06135420916978829,0.08403151516632058,0.12601252154606146,0.06307500697965246,0.3497001833335094,0.3497001833335094,0.3497001833335094,0.3022191306983544,1.3947006050063493e-10,0.01864376664161682,11.5647,90.189,2.854,1.0
0.47144410014152527,0.0093,0.5349285081048897,0.06113244828876119,0.08870307797582129,0.0790256899456645,0.06476588457222753,0.37282321644252236,0.37282321644252236,0.37282321644252236,0.2862098953350482,1.1052018328294722e-10,0.017908327281475067,11.6791,89.304,2.826,2.0
0.6059483885765076,0.0093,0.49394998193355627,0.11866113900681131,0.13805595893155667,0.19410141355851118,0.11979799839817096,0.40470616406335685,0.4159508177712346,0.4159508177712346,0.3292289222133506,1.3628682904442968e-10,0.018700405955314636,11.6847,89.262,2.824,3.0
0.4411860406398773,0.0093,0.5650871771295588,0.06333648512713175,0.07952784047366501,0.07479478539647283,0.0629049609857232,0.3627049470622153,0.3627049470622153,0.3627049470622153,0.2692909808794132,1.3587471425768882e-10,0.01927344501018524,11.6051,89.874,2.844,4.0
0.4546227753162384,0.0093,0.5637833320596455,0.07649193342671529,0.08672321200002901,0.14861788646034568,0.07649200120342543,0.40103107171484975,0.40103107171484975,0.40103107171484975,0.270155508798435,1.5370460459962487e-10,0.020881855860352516,11.6164,89.787,2.841,5.0
0.37787702679634094,0.0093,0.5901298769559319,0.034989590155655434,0.04423165945863047,0.06405993085919004,0.0373485550098657,0.3667866409869361,0.36720143162849883,0.36720143162849883,0.2369426816577679,1.8072891794229662e-10,0.023287242278456688,11.6255,89.716,2.839,6.0
0.5481312870979309,0.0093,0.5065054988432689,0.11854655459194605,0.13606484863757087,0.3230894548552377,0.1189575238172983,0.42825987504256735,0.426783659121277,0.426783659121277,0.30941601836588845,1.961334844535756e-10,0.025873541831970215,11.5924,89.973,2.847,7.0
0.4386090636253357,0.0093,0.5624066288493853,0.08144052779571664,0.09300871140994171,0.19796507341274316,0.08144055962676856,0.3987724430749019,0.40596941513503165,0.40596941513503165,0.26388637600128106,2.3288748707273044e-10,0.030590491369366646,11.5487,90.313,2.857,8.0
0.5244700312614441,0.0093,0.5854493301728642,0.10713064693421671,0.1124773912528246,0.16007082751303003,0.1082346233631255,0.42773297071617117,0.4441117340822063,0.4441117340822063,0.27990216585487376,2.457388459387033e-10,0.03260275721549988,11.685,89.26,2.824,9.0
