eval_loss,eval_model_preparation_time,eval_matthews_correlation,eval_ece,eval_classwise_ece,eval_mce,eval_ace,eval_thresholded_ace_01,eval_thresholded_ace_001,eval_thresholded_ace_0001,eval_brier_score,eval_hyper_B_std,eval_hyper_B_mean,eval_runtime,eval_samples_per_second,eval_steps_per_second,epoch
0.7025468349456787,0.0128,0.0,0.20305721791798637,0.20305723281914756,0.20305721791798637,0.2030572306046893,0.016917866005536353,0.016917866005536353,0.016917866005536353,0.5093976121142167,1.2538296789710301e-10,0.01754804514348507,11.6374,89.625,2.836,0
0.5658524632453918,0.0128,0.26035408820975303,0.11502186809724496,0.14465123752162418,0.33901185738412953,0.11502188632723698,0.3408266539084488,0.3408266539084488,0.3408266539084488,0.3685571436994529,1.1890932682945277e-10,0.0180380679666996,11.7807,88.534,2.801,1.0
0.47939929366111755,0.0128,0.4636245809965903,0.07117389603977807,0.11245292354793016,0.15519964245130435,0.0734007947739796,0.3604980871467097,0.3604980871467097,0.3604980871467097,0.3066411888198531,1.3208516225216016e-10,0.018331725150346756,11.7542,88.734,2.807,2.0
0.5711314678192139,0.0128,0.47192796522130964,0.11243675276279909,0.14157112135550978,0.14902637004852293,0.11214912612051883,0.4108007087774954,0.4108007087774954,0.4108007087774954,0.32979509226679055,1.2932588333569583e-10,0.018917521461844444,11.83,88.166,2.79,3.0
0.5522197484970093,0.0128,0.4717015811184489,0.10049738854255569,0.14764327116039144,0.15249123385078034,0.10078722764295908,0.3991502047956619,0.3991502047956619,0.3991502047956619,0.3264826279993594,1.3035143797690552e-10,0.01899164356291294,11.7785,88.551,2.802,4.0
0.4684824049472809,0.0128,0.5338309424338816,0.07356955712502208,0.09893885974916036,0.14841564735734314,0.07550652818048903,0.3897590423047486,0.3897590423047486,0.3897590423047486,0.28502262650107185,1.4193801689543761e-10,0.020216714590787888,11.755,88.728,2.807,5.0
0.480501651763916,0.0128,0.5546523376035263,0.07585572373489864,0.10320631627614896,0.10179184194196733,0.07743385391290213,0.37599149182354596,0.39175873076184264,0.39175873076184264,0.27882501234383494,1.8196999462816166e-10,0.024382509291172028,11.8737,87.841,2.779,6.0
0.496542364358902,0.0128,0.5546523376035263,0.10079679078818049,0.10815166605213229,0.16854409092948552,0.101730186610071,0.42340804654336966,0.42340804654336966,0.42340804654336966,0.2841997511517872,1.9610506274414519e-10,0.027028365060687065,11.799,88.397,2.797,7.0
0.520218014717102,0.0128,0.5385938324981407,0.11007365461506757,0.12776087609513498,0.22077650494045686,0.102466530390691,0.39865360322292287,0.4114144506577621,0.4114144506577621,0.3016568489197094,2.1580130737941516e-10,0.029319941997528076,11.8269,88.188,2.79,8.0
0.3905923366546631,0.0128,0.6029504041096789,0.049797440992448594,0.054938195179522836,0.0775970085292843,0.048278360158805086,0.36619805508062625,0.37218781334927536,0.37218781334927536,0.24383540229784448,2.678414434686971e-10,0.03770589828491211,11.7413,88.831,2.811,9.0
0.46159666776657104,0.0128,0.5837588651574037,0.09802687671017672,0.10244012842613803,0.2630596239157398,0.09798518723289443,0.4155814068664253,0.4348573924032463,0.4348573924032463,0.2694039737803868,2.698830880998315e-10,0.0371636226773262,11.8741,87.838,2.779,10.0
0.4005793631076813,0.0128,0.5914107788502262,0.06711676491072625,0.0738065557131117,0.178118783014792,0.06094207111049591,0.3945712951213448,0.3998634620700906,0.3998634620700906,0.24548524298011115,3.1187141757982317e-10,0.044137150049209595,11.8673,87.888,2.781,11.0
0.44948437809944153,0.0128,0.5886507217040784,0.08112862971919382,0.09846680721291276,0.18535395463307702,0.0811286077746266,0.3942327566518064,0.4066172948755388,0.4066172948755388,0.2600455273312582,3.292370820418e-10,0.04762168228626251,11.7568,88.715,2.807,12.0
0.4854035973548889,0.0128,0.6175983998812103,0.0936245783977746,0.09521463470067383,0.15714298775701807,0.09343372203931141,0.4086646573674144,0.4270262935128303,0.4270262935128303,0.25782144590249256,3.696527528518345e-10,0.04809420183300972,11.9128,87.553,2.77,13.0
0.4527931213378906,0.0128,0.58690464101932,0.09764651901312776,0.09971224867996839,0.2510972854855297,0.09764649935445302,0.4112852747730581,0.4298211410195207,0.4298211410195207,0.2574148477577564,3.7592920443252353e-10,0.05150742828845978,11.7294,88.922,2.813,14.0
