eval_loss,eval_model_preparation_time,eval_matthews_correlation,eval_ece,eval_classwise_ece,eval_mce,eval_ace,eval_thresholded_ace_01,eval_thresholded_ace_001,eval_thresholded_ace_0001,eval_brier_score,eval_hyper_B_std,eval_hyper_B_mean,eval_runtime,eval_samples_per_second,eval_steps_per_second,epoch
0.7056310772895813,0.0117,0.0,0.20664166244084403,0.20664167734200523,0.20664166244084403,0.20664167489895774,0.025107189255729967,0.025107189255729967,0.025107189255729967,0.5124795321242612,2.7188207241124474e-10,0.0346536785364151,13.9135,74.963,2.372,0
0.545546293258667,0.0117,0.0,0.09451402936662946,0.09451402387691596,0.3142706181413384,0.10784500431580148,0.2761897369290587,0.2761897369290587,0.2761897369290587,0.36966884777627573,2.53855603205011e-10,0.03472241014242172,19.1532,54.456,1.723,1.0
0.46046555042266846,0.0117,0.4846576381298429,0.038587734831831005,0.07446029998740664,0.13224606773480263,0.047137671611910244,0.3254895805169614,0.3254895805169614,0.3254895805169614,0.2970562877063023,2.7071678232459817e-10,0.03463633358478546,18.7916,55.503,1.756,2.0
0.5447770953178406,0.0117,0.47468908116010833,0.09770486115952122,0.132437268677431,0.2824544641706679,0.0971307428205459,0.3871943130874908,0.3871943130874908,0.3871943130874908,0.32727456641152797,2.5557747584947776e-10,0.0345589816570282,19.0949,54.622,1.728,3.0
0.5147421360015869,0.0117,0.49920513654867127,0.0903180883349074,0.1256836591643832,0.21105169398444035,0.08792326657221167,0.38093768034593734,0.38251613724837485,0.38251613724837485,0.31222051813825846,2.708162583076046e-10,0.034471217542886734,19.1879,54.357,1.72,4.0
0.48035728931427,0.0117,0.4780170126266128,0.08275280628542657,0.11056687565715065,0.18653826285334463,0.08275279611320534,0.3764704799529535,0.3756487714564241,0.3756487714564241,0.30167881487757947,2.447109181957785e-10,0.03443967178463936,19.217,54.275,1.717,5.0
0.41873791813850403,0.0117,0.5552849676135797,0.049305813367391954,0.05920505005605555,0.09193482032189004,0.04992981245053696,0.3651270828676818,0.3651270828676818,0.3651270828676818,0.2653848912264636,2.73800537797797e-10,0.034488577395677567,18.949,55.042,1.742,6.0
0.5047765970230103,0.0117,0.5154446997281555,0.09462791366979469,0.1111094483316359,0.1468307910821377,0.0946278630372776,0.40196328125557784,0.40190170305287287,0.40190170305287287,0.30096175823605364,2.8825297704315744e-10,0.034499283879995346,19.1109,54.576,1.727,7.0
0.4447143077850342,0.0117,0.550612081256011,0.07540394138626949,0.08835777947420212,0.14322473961731486,0.07546500751636173,0.385231773937698,0.39322846672164624,0.39322846672164624,0.27243190201081097,2.6896410099119805e-10,0.03457070514559746,19.2321,54.232,1.716,8.0
0.4768395721912384,0.0117,0.5495093920893817,0.09530368427302215,0.10500602854535426,0.24702756974234508,0.09173205057703751,0.4011622003047283,0.40784665647169094,0.40784665647169094,0.28522173892906283,2.6483348847250454e-10,0.034613143652677536,18.8915,55.21,1.747,9.0
