eval_loss,eval_model_preparation_time,eval_matthews_correlation,eval_ece,eval_hyper_B_std,eval_hyper_B_mean,eval_runtime,eval_samples_per_second,eval_steps_per_second,epoch
0.681407630443573,0.0045,-0.02951342944505565,0.1706343545781114,0.047026123851537704,0.0006851209909655154,11.5203,90.536,2.865,0
0.4930996894836426,0.0045,0.413848571564402,0.07472597861221401,0.11555016040802002,0.0006199771887622774,11.1887,93.219,2.949,1.0
0.5321294069290161,0.0045,0.5348378062843272,0.11307511262217049,0.3007349371910095,0.004069741815328598,11.1865,93.237,2.95,2.0
0.4807938039302826,0.0045,0.5298746530730193,0.07068161933556957,0.22969718277454376,0.0023383437655866146,11.1901,93.208,2.949,3.0
0.49880194664001465,0.0045,0.5528474752734607,0.08767377055845693,0.07960264384746552,0.0002976083487737924,11.1839,93.259,2.951,4.0
0.4284686744213104,0.0045,0.5779381640001164,0.06287522798302306,0.2374494969844818,-0.0006462796591222286,11.1797,93.294,2.952,5.0
0.4236447215080261,0.0045,0.6021194384219132,0.0698822082403408,0.2008296251296997,5.646895806421526e-05,11.1832,93.264,2.951,6.0
0.4296150207519531,0.0045,0.5898421253107311,0.08084738443133246,0.18458174169063568,-0.0006426118779927492,11.1997,93.127,2.947,7.0
0.47042545676231384,0.0045,0.5905484639384344,0.09420680211122975,0.1495417058467865,-0.00012911374506074935,11.1722,93.357,2.954,8.0
0.5183512568473816,0.0045,0.5959186748524787,0.10983929058049349,0.19288641214370728,0.000624316104222089,11.1896,93.211,2.949,9.0
0.47857865691185,0.0045,0.6181999490554073,0.10761839197100295,0.21438400447368622,0.0007558767101727426,11.1972,93.149,2.947,10.0
0.4246639907360077,0.0045,0.60819133045274,0.07878605014182924,0.20136113464832306,0.0009625669335946441,11.1997,93.127,2.947,11.0
0.45904237031936646,0.0045,0.618448390202884,0.08674265217118163,0.17861118912696838,0.000928525987546891,11.207,93.067,2.945,12.0
0.478590190410614,0.0045,0.6181999490554073,0.09334230342967395,0.1066952496767044,0.0005621917080134153,11.1884,93.221,2.949,13.0
0.49402737617492676,0.0045,0.6377093421571085,0.10086323968058919,0.11027079820632935,0.0007380101014859974,11.1799,93.293,2.952,14.0
0.5769687294960022,0.0045,0.5981333967857257,0.12537546337279468,0.09347254037857056,0.0006504367920570076,11.1821,93.274,2.951,15.0
0.48108410835266113,0.0045,0.6232638366157678,0.09997888099427188,0.1035318523645401,0.0006196870817802846,11.1816,93.278,2.951,16.0
0.5280816555023193,0.0045,0.6031431608368663,0.1154496636052374,0.1003565564751625,0.0006265721167437732,11.1855,93.245,2.95,17.0
0.5824587941169739,0.0045,0.6106825188230223,0.12009349091055294,0.09670959413051605,0.0005844624829478562,11.1848,93.251,2.95,18.0
0.5359796285629272,0.0045,0.6106825188230223,0.11311283681902423,0.09371405094861984,0.0006190547719597816,11.1847,93.252,2.95,19.0
0.5405334234237671,0.0045,0.6182197264087645,0.11483582371376164,0.09173047542572021,0.00060874386690557,11.2239,92.927,2.94,20.0
