eval_loss,eval_model_preparation_time,eval_matthews_correlation,eval_ece,eval_hyper_B_std,eval_hyper_B_mean,eval_runtime,eval_samples_per_second,eval_steps_per_second,epoch
0.691129207611084,0.0053,-0.0018582137243486861,0.18472168766755048,0.047026123851537704,0.0006851209909655154,11.8842,87.763,2.777,0
0.6193308234214783,0.0053,0.0,0.02344297202641532,0.05622462183237076,0.0005697497981600463,11.5708,90.14,2.852,1.0
0.6241239905357361,0.0053,0.0,0.0491272923130317,0.11648392677307129,-0.0008339257910847664,11.5535,90.276,2.856,2.0
0.6258032321929932,0.0053,0.0,0.05918889077717826,6.066620826721191,-0.12742529809474945,11.5408,90.375,2.859,3.0
0.6336164474487305,0.0053,0.0,0.08479146989399955,8.502303123474121,-0.21716876327991486,11.5569,90.249,2.855,4.0
0.6290285587310791,0.0053,0.0,0.07078628572041556,7.194369316101074,-0.14802612364292145,11.5421,90.365,2.859,5.0
0.628506600856781,0.0053,0.0,0.06904308827931449,4.68002986907959,-0.05436931923031807,11.5353,90.418,2.861,6.0
0.6275607943534851,0.0053,0.0,0.0657490971904473,5.146729469299316,-0.05433604121208191,11.5505,90.299,2.857,7.0
0.6373043060302734,0.0053,0.0,0.09463821681553886,5.945540428161621,-0.04024815931916237,11.5644,90.19,2.854,8.0
0.6287813782691956,0.0053,0.0,0.07008640798146293,2.209728240966797,-0.014006045646965504,11.5382,90.396,2.86,9.0
0.6283838152885437,0.0053,0.0,0.06863586934620902,1.5233358144760132,-0.01305330079048872,11.5621,90.208,2.854,10.0
0.6279141902923584,0.0053,0.0,0.06703226598317191,0.3653213083744049,-0.00332929496653378,11.5422,90.364,2.859,11.0
0.6247528195381165,0.0053,0.0,0.05501209529454276,0.2731204330921173,-0.0032992579508572817,11.5462,90.333,2.858,12.0
0.6241406798362732,0.0053,0.0,0.052273619494982215,0.29065701365470886,-0.004200592637062073,11.5449,90.343,2.858,13.0
0.624102771282196,0.0053,0.0,0.05210237535054252,0.3012118935585022,-0.004544503055512905,11.5508,90.297,2.857,14.0
0.6231563091278076,0.0053,0.0,0.04769926103169486,0.2526470720767975,-0.004508153069764376,11.5504,90.3,2.857,15.0
0.6229329705238342,0.0053,0.0,0.046614694915361854,0.2821921408176422,-0.004939318634569645,11.55,90.303,2.857,16.0
0.6234068870544434,0.0053,0.0,0.04886620076710746,0.2703076899051666,-0.004613147582858801,11.5502,90.301,2.857,17.0
0.6234397888183594,0.0053,0.0,0.04898493321950004,0.22563889622688293,-0.004176359158009291,11.5661,90.177,2.853,18.0
0.6234243512153625,0.0053,0.0,0.04893522294575736,0.23093776404857635,-0.004207576159387827,11.5493,90.308,2.857,19.0
0.6234921813011169,0.0053,0.0,0.04924814733082816,0.2311529815196991,-0.004265527706593275,11.578,90.085,2.85,20.0
