eval_loss,eval_matthews_correlation,eval_ece,eval_hyper_B_std,eval_hyper_B_mean,eval_runtime,eval_samples_per_second,eval_steps_per_second,epoch
0.6362103819847107,0.009023667523969658,0.05390403289008577,0.1830122023820877,-0.010444563813507557,10.4164,100.13,3.168,1.0
0.6472687125205994,0.0,0.08639731874630521,0.17056863009929657,0.001600090996362269,10.4326,99.975,3.163,2.0
0.6330878734588623,0.0,0.06819519329162482,0.16208338737487793,-0.006135122384876013,10.4322,99.979,3.163,3.0
0.6292635798454285,0.0,0.06034769736451815,0.18394581973552704,-0.002612893469631672,10.4077,100.215,3.171,4.0
0.6264054179191589,0.0,0.03825984510913679,0.163837730884552,-0.010292277671396732,10.4187,100.109,3.167,5.0
0.6275763511657715,0.0,0.0430968040359329,0.17321781814098358,-0.0065886713564395905,10.4132,100.162,3.169,6.0
0.6274439692497253,0.0,0.03539755977583069,0.14458107948303223,-0.003548986976966262,10.4112,100.181,3.17,7.0
0.6192117929458618,0.0,0.01705071670096991,0.16007184982299805,-0.0075004673562943935,10.4162,100.132,3.168,8.0
0.6264256238937378,0.0,0.05149067459719067,0.149225115776062,-0.01068903785198927,10.4071,100.22,3.171,9.0
0.620468020439148,0.0,0.014295027902919543,0.1506294161081314,-0.007888169959187508,10.4022,100.267,3.172,10.0
0.6201952695846558,0.0,0.01519154319370013,0.12474551796913147,-0.004999203607439995,10.4184,100.112,3.167,11.0
0.622137188911438,0.0,0.023469372883739098,0.16779761016368866,-0.007194931153208017,10.4088,100.203,3.17,12.0
0.6209146976470947,0.0,0.03314377540367105,0.15682347118854523,-0.013341459445655346,10.4149,100.145,3.169,13.0
0.6220393180847168,0.0,0.0304938676487565,0.1516396403312683,-0.005036131013184786,10.391,100.376,3.176,14.0
0.6281675100326538,0.0,0.05664443289673568,0.19389629364013672,0.0003270762972533703,10.4046,100.244,3.172,15.0
0.6240135431289673,0.0,0.04095659142829769,0.16177746653556824,-0.009486821480095387,10.3945,100.342,3.175,16.0
0.6187321543693542,0.0,0.008098193177326556,0.1528214067220688,-0.0014933760976418853,10.4327,99.974,3.163,17.0
0.6210359334945679,0.0,0.018753161594943148,0.16045193374156952,-0.007794711738824844,10.4156,100.138,3.168,18.0
0.6209883689880371,0.0,0.021721742525768195,0.19813036918640137,-0.005888514220714569,10.4035,100.254,3.172,19.0
0.6184556484222412,0.0,0.014983835693516646,0.17539538443088531,-0.00775176240131259,10.4242,100.056,3.166,20.0
