eval_loss,eval_matthews_correlation,eval_ece,eval_hyper_B_std,eval_hyper_B_mean,eval_runtime,eval_samples_per_second,eval_steps_per_second,epoch
0.5288203954696655,0.32455213012706474,0.04509401601432954,0.1520160436630249,-0.0015301842940971255,16.0263,65.08,2.059,1.0
0.4616222381591797,0.49818194163113544,0.046526233850480984,0.16362571716308594,-0.00761056924238801,16.0058,65.164,2.062,2.0
0.5233482122421265,0.4816794142882336,0.10809218186317218,0.19452714920043945,-0.0008056079968810081,16.1526,64.572,2.043,3.0
0.5550839900970459,0.44441091037773406,0.1098907905365568,0.14968566596508026,-0.007092773914337158,16.0977,64.792,2.05,4.0
0.5574806928634644,0.35716279157209735,0.13683845641400416,0.10705354064702988,-0.00914567057043314,16.0618,64.937,2.055,5.0
0.463918536901474,0.5481326292844919,0.08036722421417526,0.1391797810792923,-0.007121907081454992,16.1128,64.731,2.048,6.0
0.47158828377723694,0.520875943143754,0.07145443207236976,0.14062851667404175,-0.006059863138943911,16.0868,64.836,2.051,7.0
0.4860123097896576,0.5349285081048897,0.07590850539084021,0.14859049022197723,-0.010786709375679493,16.0558,64.961,2.055,8.0
0.5270180106163025,0.501912506520387,0.10408729131932684,0.16001597046852112,-0.00556744122877717,15.9707,65.307,2.066,9.0
0.45492470264434814,0.5168734231170928,0.07289581422266318,0.12234268337488174,-0.004298612009733915,16.0949,64.803,2.05,10.0
0.4703725278377533,0.5350407726436055,0.0840125144499489,0.1829102635383606,-0.008579283021390438,15.9389,65.437,2.07,11.0
0.49083685874938965,0.5238644265545664,0.0884546424375627,0.10783454775810242,-0.0006026977789588273,15.996,65.204,2.063,12.0
0.4983845353126526,0.5250596922747974,0.08839721287656954,0.1300363391637802,-0.008022645488381386,15.9215,65.509,2.073,13.0
0.506260335445404,0.5515294062595535,0.10154659813225331,0.16548003256320953,-0.011936514638364315,15.9675,65.32,2.067,14.0
0.5893163681030273,0.49718031087118164,0.12170326669744197,0.11135029792785645,-0.009414061903953552,15.9674,65.321,2.067,15.0
0.5156458020210266,0.5395109128667314,0.10382082529744616,0.130789652466774,-0.00846873689442873,15.9663,65.325,2.067,16.0
0.4919045567512512,0.5541301365636306,0.0989269949102905,0.12889307737350464,-0.010490458458662033,15.9914,65.223,2.064,17.0
0.5408873558044434,0.537031102939668,0.11138264101966572,0.15451739728450775,-0.006949789822101593,15.9432,65.42,2.07,18.0
0.5276002883911133,0.5315139457578117,0.10706827464519733,0.11879843473434448,-0.0027126639615744352,16.1336,64.648,2.045,19.0
0.527075469493866,0.5396512550123742,0.10596201335252299,0.13795435428619385,-0.007199708838015795,15.5783,66.952,2.118,20.0
