eval_loss,eval_matthews_correlation,eval_ece,eval_hyper_B_std,eval_hyper_B_mean,eval_runtime,eval_samples_per_second,eval_steps_per_second,epoch
0.52719646692276,0.27657164760495423,0.03799105359175289,2.3198178933370173e-09,-0.009438193403184414,10.9607,95.158,3.011,1.0
0.47666022181510925,0.48877941077800513,0.08510595765804169,3.495718603474529e-09,-0.006547719240188599,10.932,95.408,3.019,2.0
0.5236169695854187,0.4911657094625286,0.10648488181206547,3.741737142348711e-09,-0.004773708526045084,10.9432,95.31,3.016,3.0
0.5645766258239746,0.5232427655095763,0.10478343133844101,4.532315411864829e-09,-0.006336356047540903,10.9744,95.04,3.007,4.0
0.47852107882499695,0.5416589932124241,0.1039263703793373,4.868790259848765e-09,-0.006901625543832779,10.9264,95.457,3.02,5.0
0.46389544010162354,0.5524246615971198,0.08935068809174625,5.334953812052845e-09,-0.00402069091796875,10.9448,95.297,3.015,6.0
0.49254757165908813,0.5598239422810317,0.09731462989306057,6.080426828702912e-09,-0.003223082749173045,10.9551,95.207,3.012,7.0
0.5027161240577698,0.572739655014278,0.10017291268589174,6.029343690983069e-09,-0.0033184662461280823,10.9429,95.313,3.016,8.0
0.6320231556892395,0.5418030911824934,0.13540320702732928,5.955106185950854e-09,-0.0026231780648231506,10.9605,95.16,3.011,9.0
0.5312954187393188,0.5678651899742106,0.11199362194549548,6.955966913579914e-09,-0.003828014014288783,10.9546,95.211,3.012,10.0
0.5265182852745056,0.5753545415872251,0.10294954534459322,6.062085500246894e-09,-0.0028590497095137835,10.9451,95.293,3.015,11.0
0.6144987344741821,0.578919716739363,0.12387667092015162,5.88897819397971e-09,-0.0024824689608067274,10.9662,95.11,3.009,12.0
0.5011543035507202,0.5726999708077573,0.10713924703296288,6.394202500814572e-09,-0.0030620675534009933,10.9733,95.049,3.007,13.0
0.5646163821220398,0.5752407929937235,0.12186145056699862,5.941274139331654e-09,-0.0027903008740395308,10.9496,95.254,3.014,14.0
0.6369433403015137,0.5678651899742106,0.13166244043714134,6.06648109524599e-09,-0.001870790496468544,10.9636,95.133,3.01,15.0
0.5189560055732727,0.5829415770828686,0.11022805990445876,5.98159521913999e-09,-0.0009741273825056851,10.9639,95.13,3.01,16.0
0.5689666271209717,0.5855361143791362,0.12110869385023469,6.13727024756372e-09,-0.0008844826370477676,10.9424,95.317,3.016,17.0
0.6634064316749573,0.5677601756676588,0.13753014688638115,6.6229404183104634e-09,-0.0009471370722167194,10.9601,95.164,3.011,18.0
0.634885847568512,0.5678651899742106,0.13315495434337699,6.054051482351497e-09,-0.000992337241768837,10.9775,95.013,3.006,19.0
0.6219406723976135,0.5753545415872251,0.13112382989373217,6.47287379251793e-09,-0.0010181317338719964,10.9805,94.987,3.005,20.0
