eval_loss,eval_matthews_correlation,eval_ece,eval_hyper_B_std,eval_hyper_B_mean,eval_runtime,eval_samples_per_second,eval_steps_per_second,epoch
0.5287432670593262,0.4486887614314647,0.09111337356576525,3.1266911282301635e-09,-0.0009615939925424755,11.1413,93.616,2.962,1.0
0.5238348245620728,0.5123240976315012,0.11201874024573136,3.6263070324338287e-09,-0.00418122811242938,10.9431,95.311,3.016,2.0
0.5066286325454712,0.4373748188096333,0.10084579209239009,3.721955410540545e-09,-0.011082659475505352,10.9342,95.388,3.018,3.0
0.4576904773712158,0.5206326433339101,0.07574730957228748,3.4302349849468783e-09,-0.009405846707522869,11.0171,94.671,2.995,4.0
0.4347805678844452,0.5548237186354423,0.07541271721299524,3.5515768104232848e-09,-0.008730986155569553,10.9824,94.97,3.005,5.0
0.45667919516563416,0.5654865997646326,0.09281559901406647,3.4757097200355247e-09,-0.011369970627129078,10.9368,95.366,3.017,6.0
0.6361629962921143,0.5363286623915381,0.13370147653188363,3.897790978868443e-09,-0.014682686887681484,10.9527,95.228,3.013,7.0
0.44172564148902893,0.5711485966856213,0.06262776532772059,3.6367662215042174e-09,-0.015076402574777603,10.9924,94.884,3.002,8.0
0.5754303336143494,0.5434531271960991,0.12583402996438117,4.023907873573762e-09,-0.011395812965929508,11.0867,94.077,2.977,9.0
0.4682476222515106,0.5626231409496051,0.09867325982334291,3.195661291144347e-09,-0.01670989580452442,10.9335,95.395,3.018,10.0
0.5108134150505066,0.5598239422810317,0.09955521495093095,3.015353966517864e-09,-0.011077101342380047,10.9772,95.015,3.006,11.0
0.4421217739582062,0.5930551868478077,0.06863531153131194,3.812450355411556e-09,-0.004212011117488146,10.9836,94.96,3.004,12.0
0.44623565673828125,0.5869227172065937,0.0793887431646696,3.271452442277223e-09,-0.007073488552123308,10.9088,95.611,3.025,13.0
0.4408089518547058,0.605723479357827,0.07385074166529243,3.3981752967093826e-09,-0.007645668461918831,10.9197,95.516,3.022,14.0
0.6315876245498657,0.6029961981991552,0.12104931893764723,2.926905606770447e-09,-0.00500304764136672,10.9546,95.211,3.012,15.0
0.5334007740020752,0.5626231409496051,0.11533280752763538,3.033013173947552e-09,-0.0030644882936030626,10.9894,94.909,3.003,16.0
0.5771418809890747,0.4912021644550038,0.12694241902286457,3.166254147757286e-09,-0.006947122514247894,10.9308,95.418,3.019,17.0
0.5883379578590393,0.5364506086387147,0.13722529981646076,2.9655591315957963e-09,-0.006218691822141409,10.9279,95.443,3.02,18.0
0.512728750705719,0.5460878038039295,0.12154332280501881,2.6628679261619936e-09,-0.005945522803813219,10.9785,95.004,3.006,19.0
0.5314822196960449,0.5785159256958909,0.11336515522414631,3.073637344641611e-09,-0.004139538388699293,10.9875,94.926,3.003,20.0
