eval_loss,eval_model_preparation_time,eval_matthews_correlation,eval_ece,eval_runtime,eval_samples_per_second,eval_steps_per_second,epoch
0.6567960977554321,0.0043,0.0,0.1370030525546746,15.4712,67.415,2.133,0
0.5539047718048096,0.0043,0.0,0.12078868685609882,18.7551,55.611,1.76,1.0
0.442775696516037,0.0043,0.5271329283679597,0.05780732163075407,18.0812,57.684,1.825,2.0
0.5311986207962036,0.0043,0.45242182586361623,0.10529181558356646,18.6063,56.056,1.774,3.0
0.521974503993988,0.0043,0.5046330570516372,0.09538728238752224,18.0444,57.802,1.829,4.0
0.4710472524166107,0.0043,0.5393987037492279,0.08456340977923865,18.7553,55.611,1.76,5.0
0.39616861939430237,0.0043,0.608093390893245,0.061534300689386395,18.0414,57.812,1.829,6.0
0.4411269426345825,0.0043,0.5910926879747481,0.08076968791958009,18.6999,55.776,1.765,7.0
0.44590437412261963,0.0043,0.5828923211172198,0.08698204836932265,18.0764,57.7,1.826,8.0
0.5711593627929688,0.0043,0.5573810919249996,0.12610892201430052,18.8001,55.479,1.755,9.0
0.45455411076545715,0.0043,0.5804132033917235,0.09491889605929041,18.121,57.558,1.821,10.0
0.45068880915641785,0.0043,0.5959186748524787,0.09205040549957627,18.5642,56.183,1.778,11.0
0.5037168860435486,0.0043,0.5728803433047456,0.10583864853914725,18.0382,57.822,1.829,12.0
0.5107707381248474,0.0043,0.593197037544882,0.10579706958476326,18.5173,56.326,1.782,13.0
0.5060151815414429,0.0043,0.605712540622093,0.09962881428626218,18.1834,57.36,1.815,14.0
0.7504140734672546,0.0043,0.5423092671365753,0.1570214804044049,18.6202,56.014,1.772,15.0
0.5195896625518799,0.0043,0.5753011877541249,0.11565056417498126,18.1546,57.451,1.818,16.0
0.7440226078033447,0.0043,0.530736040745773,0.1603238651187856,18.7063,55.757,1.764,17.0
0.5697216987609863,0.0043,0.5627305137323906,0.1251624936911198,18.3876,56.723,1.795,18.0
0.5577027797698975,0.0043,0.5547291984984687,0.12737126244108837,18.5217,56.312,1.782,19.0
0.6178065538406372,0.0043,0.5905946226995304,0.1260171635496079,18.0948,57.641,1.824,20.0
0.596330463886261,0.0043,0.5522963379760243,0.13181215850413133,18.5752,56.15,1.777,21.0
0.8255406618118286,0.0043,0.5372712841497043,0.1604578359015036,18.2986,56.999,1.803,22.0
0.7348282933235168,0.0043,0.5521390429003941,0.15234682526821602,18.4374,56.57,1.79,23.0
0.5989810824394226,0.0043,0.585467058423594,0.12793577203128847,18.1836,57.359,1.815,24.0
0.7328081130981445,0.0043,0.5412018534046763,0.1468025520801087,18.6137,56.034,1.773,25.0
0.727806568145752,0.0043,0.5479049761018383,0.14713246264599425,18.3666,56.788,1.797,26.0
0.7229740023612976,0.0043,0.5956102836701802,0.13540379278726114,18.5091,56.351,1.783,27.0
0.5948197245597839,0.0043,0.5905484639384344,0.12170710322498014,18.2561,57.132,1.808,28.0
0.7335208654403687,0.0043,0.5756584003915552,0.1410094286428545,18.637,55.964,1.771,29.0
0.7889623045921326,0.0043,0.5685115636716958,0.1497439392918251,18.135,57.513,1.82,30.0
0.7324648499488831,0.0043,0.5551284044582203,0.1449462667979079,18.5006,56.377,1.784,31.0
0.7037528157234192,0.0043,0.562537539158554,0.13896674237795326,17.9699,58.041,1.836,32.0
0.711738646030426,0.0043,0.5522069057567236,0.14390152629932756,18.4697,56.471,1.787,33.0
0.7113175988197327,0.0043,0.5930546484314362,0.13601407548725208,17.8582,58.404,1.848,34.0
0.764661431312561,0.0043,0.5755353914692196,0.14621959950985644,18.1801,57.37,1.815,35.0
0.6508557200431824,0.0043,0.5727393770243,0.13381367796105142,17.9423,58.131,1.839,36.0
0.7660032510757446,0.0043,0.5649788851042796,0.15051468803921464,17.9351,58.154,1.84,37.0
0.7383624911308289,0.0043,0.5778590180299453,0.13907843942495918,17.9749,58.025,1.836,38.0
0.7737250328063965,0.0043,0.5298517812001735,0.15672926231861575,18.0274,57.856,1.831,39.0
0.6989079117774963,0.0043,0.5551284044582203,0.13827525929316578,17.8857,58.315,1.845,40.0
0.7287734746932983,0.0043,0.6007221525351318,0.13584710459009686,17.9297,58.172,1.841,41.0
0.7637040615081787,0.0043,0.5879831868448624,0.1366624825295643,18.0075,57.92,1.833,42.0
0.7079465389251709,0.0043,0.6058664045311455,0.13259331777706126,18.0839,57.676,1.825,43.0
0.720335841178894,0.0043,0.6035894895952164,0.13274721897002723,17.9136,58.224,1.842,44.0
0.7234037518501282,0.0043,0.5782027446370238,0.14192081177794696,18.1208,57.558,1.821,45.0
0.8416799902915955,0.0043,0.5907675928559818,0.1413067635273773,18.0448,57.801,1.829,46.0
0.7080623507499695,0.0043,0.5624732266073051,0.14272479242926475,18.1977,57.315,1.813,47.0
0.7694916129112244,0.0043,0.5709406887467645,0.14508971157604306,18.0075,57.92,1.833,48.0
0.7463043332099915,0.0043,0.6123085786668939,0.1295729292090536,18.2414,57.178,1.809,49.0
0.7365837693214417,0.0043,0.5726811598747922,0.14023332536391991,18.0045,57.93,1.833,50.0
0.7924617528915405,0.0043,0.5905230992467433,0.13739519825603455,18.1617,57.429,1.817,51.0
0.9236595034599304,0.0043,0.5981073556597793,0.144354177801401,18.1265,57.54,1.821,52.0
0.8077219128608704,0.0043,0.605712540622093,0.1391625032900392,18.166,57.415,1.817,53.0
0.892581045627594,0.0043,0.5778590180299453,0.14753724161753373,18.0563,57.764,1.828,54.0
0.8294520378112793,0.0043,0.5914107788502262,0.14099684663381237,18.2019,57.302,1.813,55.0
0.891887366771698,0.0043,0.5676145457477023,0.1508001968021704,18.0531,57.774,1.828,56.0
