eval_loss,eval_model_preparation_time,eval_matthews_correlation,eval_ece,eval_hyper_B_std,eval_hyper_B_mean,eval_runtime,eval_samples_per_second,eval_steps_per_second,epoch
0.6717163920402527,0.0045,-0.0148274632152742,0.05285286549068025,0.1597823202610016,-0.00205723918043077,10.7194,97.3,3.079,0
0.68220055103302,0.0045,-0.04396497698434572,0.07413539476156919,0.15686233341693878,-0.0020468279253691435,10.5889,98.499,3.116,1.0
0.630623996257782,0.0045,0.0,0.05508535111739103,0.16478140652179718,-0.0021045554894953966,10.6115,98.289,3.11,2.0
0.6223240494728088,0.0045,0.0,0.037269302091113884,0.16663968563079834,-0.0023832109291106462,10.6349,98.074,3.103,3.0
0.6370965242385864,0.0045,0.0,0.0652289132829595,0.1662372499704361,-0.0018999840831384063,10.6292,98.126,3.105,4.0
0.6315036416053772,0.0045,0.0,0.0618888598617634,0.16840888559818268,-0.0015476938569918275,10.5841,98.544,3.118,5.0
0.4878513813018799,0.0045,0.46424552118769546,0.03318073971273799,0.16488157212734222,-0.0017725091893225908,10.5798,98.584,3.119,6.0
0.4692312479019165,0.0045,0.5202921584818164,0.05283330173757595,0.16073276102542877,-0.0015297145582735538,10.6008,98.388,3.113,7.0
0.4615834951400757,0.0045,0.49921989581653686,0.07452289901552353,0.15692107379436493,-0.001839995733462274,10.6121,98.284,3.11,8.0
0.5582631230354309,0.0045,0.492690218631216,0.12279852364687313,0.15541362762451172,-0.0018913805251941085,10.6047,98.352,3.112,9.0
0.4503556489944458,0.0045,0.5495093920893817,0.08363302156314868,0.153067946434021,-0.002174042398110032,10.5828,98.556,3.118,10.0
0.4348776638507843,0.0045,0.5528474752734607,0.06451077354948677,0.14938321709632874,-0.0019733274821192026,10.58,98.582,3.119,11.0
0.5411922335624695,0.0045,0.5469075065870133,0.12003918856468092,0.14929160475730896,-0.0019922570791095495,10.6308,98.111,3.104,12.0
0.4798865020275116,0.0045,0.5522294868395369,0.10303133451812907,0.1482027918100357,-0.0019183052936568856,10.6313,98.107,3.104,13.0
0.48479944467544556,0.0045,0.5707798240133651,0.10106265590609204,0.14705806970596313,-0.0019266819581389427,10.6113,98.292,3.11,14.0
0.5738855600357056,0.0045,0.5496129885311101,0.13054389058686403,0.14450423419475555,-0.0019062611972913146,10.596,98.433,3.114,15.0
0.5349177122116089,0.0045,0.559827888599451,0.11343894651729328,0.14433759450912476,-0.001834952854551375,10.6253,98.162,3.106,16.0
0.5506640672683716,0.0045,0.5755353914692196,0.11898600997997957,0.14392441511154175,-0.001815557712689042,10.6378,98.047,3.102,17.0
0.5617899298667908,0.0045,0.5626231409496051,0.12414363075194171,0.143384650349617,-0.0017846409464254975,10.6133,98.272,3.109,18.0
0.5382817387580872,0.0045,0.570240121346637,0.11944363421241706,0.1428673267364502,-0.0017564825247973204,10.5825,98.559,3.118,19.0
0.5555440783500671,0.0045,0.5701789905913004,0.12062747377905836,0.14229387044906616,-0.0017397894989699125,10.5866,98.52,3.117,20.0
