eval_loss,eval_model_preparation_time,eval_matthews_correlation,eval_ece,eval_runtime,eval_samples_per_second,eval_steps_per_second,epoch
0.5279068350791931,0.0028,0.2845045651100063,0.067902638379588,10.3851,100.432,3.178,0
0.5134775042533875,0.0028,0.40295796930152633,0.0786142190373641,10.7604,96.93,3.067,1.0
0.5187863111495972,0.0028,0.4248766074130945,0.09607916636069236,10.439,99.913,3.161,2.0
0.4927912950515747,0.0028,0.45808820174204123,0.07947089230911385,10.4269,100.03,3.165,3.0
0.5647282600402832,0.0028,0.41651657750913146,0.12586147478877185,10.4439,99.867,3.16,4.0
0.5365695953369141,0.0028,0.4538429410217894,0.11433039272734435,10.4596,99.717,3.155,5.0
0.496751606464386,0.0028,0.45314237018673453,0.09426581973883241,10.454,99.77,3.157,6.0
0.5160513520240784,0.0028,0.454158670132089,0.11007469029577444,10.4444,99.862,3.16,7.0
0.5292670130729675,0.0028,0.44344454592987487,0.1138336461319562,10.456,99.751,3.156,8.0
0.5067922472953796,0.0028,0.4589926615963024,0.10542348384399995,10.4602,99.711,3.155,9.0
0.527022659778595,0.0028,0.4544911849560193,0.11497012766529933,10.4807,99.516,3.149,10.0
0.49701935052871704,0.0028,0.4559658705975695,0.09599587278420954,10.4563,99.749,3.156,11.0
0.5477808713912964,0.0028,0.4402056101061122,0.12185931862943584,10.4756,99.565,3.15,12.0
0.5135787129402161,0.0028,0.4501311991170613,0.10658009734615496,10.4607,99.706,3.155,13.0
0.5011785626411438,0.0028,0.45031026323351586,0.09994860103466366,10.4485,99.823,3.158,14.0
0.5621423125267029,0.0028,0.438075505155209,0.12934562961069987,10.4809,99.515,3.149,15.0
0.5410573482513428,0.0028,0.43958516358050237,0.12148890022120562,10.4587,99.726,3.155,16.0
0.5053480863571167,0.0028,0.4612449726432839,0.10098112921015301,10.4755,99.566,3.15,17.0
0.5193703174591064,0.0028,0.462042424314438,0.11057014221884487,10.4621,99.693,3.154,18.0
0.5207937359809875,0.0028,0.45385859163212017,0.1114751488570399,10.4601,99.712,3.155,19.0
0.5213012099266052,0.0028,0.4679085048548991,0.11682819725797369,10.7985,96.587,3.056,20.0
