eval_loss,eval_model_preparation_time,eval_matthews_correlation,eval_ece,eval_runtime,eval_samples_per_second,eval_steps_per_second,epoch
0.5279068350791931,0.0027,0.2845045651100063,0.067902638379588,10.8113,96.473,3.052,0
0.5159081220626831,0.0027,0.33263042065370174,0.04911122357513852,10.4723,99.596,3.151,1.0
0.5252879858016968,0.0027,0.3184146642206088,0.06728450775375075,10.7263,97.238,3.077,2.0
0.5099928975105286,0.0027,0.38229409879901805,0.04323990478725925,10.4794,99.529,3.149,3.0
0.5458730459213257,0.0027,0.30849969069571037,0.09981373738236761,10.5142,99.199,3.139,4.0
0.5284401774406433,0.0027,0.3437158362945317,0.08099942627940634,10.4804,99.519,3.149,5.0
0.5037397146224976,0.0027,0.40749027648643954,0.04357016829493404,10.5191,99.153,3.137,6.0
0.5087971687316895,0.0027,0.3859491923475561,0.0560085446585402,10.499,99.342,3.143,7.0
0.5305264592170715,0.0027,0.3556361142994088,0.08498483741957753,10.4847,99.478,3.147,8.0
0.5128402709960938,0.0027,0.3770650180723838,0.06524212499821519,10.5082,99.256,3.14,9.0
0.5223551392555237,0.0027,0.36482488372614397,0.08081499796471454,10.8241,96.359,3.049,10.0
0.49955064058303833,0.0027,0.40996453252931087,0.046798908584755695,11.8679,87.884,2.781,11.0
0.5219372510910034,0.0027,0.3687428254676126,0.07844116538048707,10.5989,98.407,3.114,12.0
0.5192909240722656,0.0027,0.375180984323362,0.0731248361838058,10.6945,97.527,3.086,13.0
0.5136637091636658,0.0027,0.38023598387962604,0.06762842163943604,10.5221,99.124,3.136,14.0
0.5210117697715759,0.0027,0.3687428254676126,0.07732259312846401,10.6104,98.299,3.11,15.0
0.522539496421814,0.0027,0.36482488372614397,0.07932337892821285,10.5485,98.877,3.128,16.0
0.5097222328186035,0.0027,0.39217597803846416,0.06048091631722017,10.5238,99.109,3.136,17.0
0.5105659365653992,0.0027,0.3796610825005924,0.06541129383807673,10.4437,99.869,3.16,18.0
0.5117922425270081,0.0027,0.3796610825005924,0.06682735110060709,10.4961,99.37,3.144,19.0
0.5135998725891113,0.0027,0.3764932335906515,0.06934340288175035,10.5144,99.197,3.139,20.0
