eval_loss,eval_model_preparation_time,eval_matthews_correlation,eval_ece,eval_runtime,eval_samples_per_second,eval_steps_per_second,epoch
0.5279068350791931,0.0032,0.2845045651100063,0.067902638379588,10.7023,97.456,3.083,0
0.5342473387718201,0.0032,0.30642694676082244,0.08674097615486137,10.4417,99.888,3.16,1.0
0.5230594873428345,0.0032,0.3847087485622569,0.0801939625982356,10.4737,99.583,3.151,2.0
0.4984862208366394,0.0032,0.4171684288273684,0.058765304054304156,10.4711,99.608,3.152,3.0
0.5970410704612732,0.0032,0.3650149952911598,0.14236450441045934,10.4896,99.432,3.146,4.0
0.502733051776886,0.0032,0.4141934673602211,0.07137740904167081,10.4445,99.862,3.16,5.0
0.5202038884162903,0.0032,0.3903083975898491,0.09171023847729912,10.5585,98.783,3.125,6.0
0.5238233804702759,0.0032,0.3907085838177619,0.09522115155583033,10.4331,99.97,3.163,7.0
0.5626905560493469,0.0032,0.40055441420806553,0.12446943888385367,10.4921,99.408,3.145,8.0
0.5078409314155579,0.0032,0.4171684288273684,0.08169705052846685,10.6746,97.708,3.091,9.0
0.517585277557373,0.0032,0.3968604425696697,0.09314317031194702,10.3947,100.339,3.175,10.0
0.4879126250743866,0.0032,0.43380891599386373,0.06358287701327872,10.402,100.269,3.172,11.0
0.5419333577156067,0.0032,0.3995730799712912,0.10516868038808395,10.4084,100.207,3.171,12.0
0.5098013281822205,0.0032,0.40598699560365115,0.08558849486042874,10.4109,100.184,3.17,13.0
0.5019237995147705,0.0032,0.41682112176346214,0.07802065032554838,10.3928,100.358,3.175,14.0
0.5585201382637024,0.0032,0.4048920055378544,0.11816974048532208,10.4165,100.13,3.168,15.0
0.5297664999961853,0.0032,0.4026386022382335,0.09913164068617049,10.4167,100.127,3.168,16.0
0.49532726407051086,0.0032,0.4285987900939385,0.06944646497015072,10.3935,100.351,3.175,17.0
0.5122622847557068,0.0032,0.41546090808916764,0.08701987183105456,10.4161,100.133,3.168,18.0
0.5079627633094788,0.0032,0.420944334642487,0.08477730627599406,10.4101,100.191,3.17,19.0
0.5061516165733337,0.0032,0.42389982945522137,0.08176834614142017,10.4167,100.128,3.168,20.0
